,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-015|218|1,1,τέλος,τέλος,d--------,ADV
1,Leuven|0062-015|218|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0062-015|218|3,3,ὁ,ὁ,l-s---mn-,ATR
3,Leuven|0062-015|218|4,4,Ἀλκιδάμας,Ἀλκιδάμας,n-s---mn-,SBJ
4,Leuven|0062-015|218|5,5,ἀνατρέψας,ἀνατρέπω,v-sapamn-,ADV
5,Leuven|0062-015|218|6,6,τὸ,ὁ,l-s---na-,ATR
6,Leuven|0062-015|218|7,7,λυχνίον,λυχνίον,n-s---na-,OBJ
7,Leuven|0062-015|218|8,8,σκότος,σκότος,n-s---na-,OBJ
8,Leuven|0062-015|218|9,9,μέγα,μέγας,a-s---na-,ATR
9,Leuven|0062-015|218|10,10,ἐποίησε,ποιέω,v3saia---,PRED_CO
11,Leuven|0062-015|218|12,12,καὶ,καί,c--------,COORD
12,Leuven|0062-015|218|13,13,τὸ,ὁ,l-s---nn-,ATR
13,Leuven|0062-015|218|14,14,πρᾶγμα,πρᾶγμα,n-s---nn-,SBJ
15,Leuven|0062-015|218|16,16,ὡς,ὡς,c--------,AuxC
16,Leuven|0062-015|218|17,17,τὸ,ὁ,l-s---nn-,ATR
17,Leuven|0062-015|218|18,18,εἰκός,εἴκως,a-s---nn-,SBJ
19,Leuven|0062-015|218|20,20,μακρῷ,μακρός,a-s---nd-,ADV
20,Leuven|0062-015|218|21,21,χαλεπώτερον,χαλεπός,a-s---nnc,PNOM
21,Leuven|0062-015|218|22,22,ἐγεγένητο,γίγνομαι,v3slie---,PRED_CO
22,Leuven|0062-015|218|23,23,·,·,u--------,AuxK
