@id;@form;@lemma;@postag;@relation
1;ἀξιῶ;ἀξιόω;v1spia---;PRED_CO
2;δ᾽;δέ;d--------;AuxY
3;,;punc;u--------;AuxX
4;ὦ;ὦ;i--------;AuxZ
5;ἄνδρες;ἀνήρ;n-p---mv-;ExD
6;Ἀθηναῖοι;Ἀθηναῖος;a-p---mv-;ATR
7;,;punc;u--------;AuxX
8;καὶ;καί;c--------;COORD
9;δέομαι;δέω;v1spie---;PRED_CO
10;τοῦτο;οὗτος;p-s---na-;OBJ_AP
11;μεμνῆσθαι;μιμνῄσκω;v--rne---;OBJ
12;παρ᾽;παρά;r--------;AuxP
13;ὅλον;ὅλος;a-s---ma-;ATR
14;τὸν;ὁ;l-s---ma-;ATR
15;ἀγῶνα;ἀγών;n-s---ma-;ADV
16;,;punc;u--------;APOS
17;ὅτι;ὅτι;c--------;AuxC
18;μὴ;μή;d--------;AuxZ
19;κατηγορήσαντος;κατηγορέω;v-sapamg-;ADV
20;Αἰσχίνου;Αἰσχίνης;n-s---mg-;SBJ
21;μηδὲν;μηδείς;p-s---na-;OBJ
22;ἔξω;ἔξω;r--------;AuxP
23;τῆς;ὁ;l-s---fg-;ATR
24;γραφῆς;γραφή;n-s---fg-;ATR
25;οὐ;οὐ;d--------;AuxZ
26;-δ᾽;δέ;d--------;AuxZ
27;ἂν;ἄν;d--------;AuxY
28;ἐγὼ;ἐγώ;p1s---mn-;SBJ
29;λόγον;λόγος;n-s---ma-;OBJ
30;οὐδέν᾽;οὐδείς;a-s---ma-;ATR
31;ἐποιούμην;ποιέω;v1siie---;OBJ_AP
32;ἕτερον;ἕτερος;a-s---ma-;ATR
33;:;punc;u--------;AuxK
