@id,@form,@lemma,@postag,@relation
1,Ἀντίοχος,Ἀντίοχος,n-s---mn-,SBJ
2,δὲ,δέ,d--------,AuxY
3,κατ᾽,κατά,r--------,AuxP
4,ὀργὴν,ὀργή,n-s---fa-,ADV
5,ὧν,ὅς,p-p---ng-,OBJ
6,ὑπὸ,ὑπό,r--------,AuxP
7,Σίμωνος,Σίμων,n-s---mg-,ADV
8,ἔπαθεν,πάσχω,v3saia---,ATR
9,",",punc1,u--------,AuxX
10,στρατεύσας,στρατάω%2,v-pppafa-,ADV
11,εἰς,εἰς,r--------,AuxP
12,τὴν,ὁ,l-s---fa-,ATR
13,Ἰουδαίαν,Ἰουδαία,n-s---fa-,OBJ
14,ἐπολιόρκει,πολιορκέω,v3siia---,PRED
15,τὸν,ὁ,l-s---ma-,ATR
16,Ὑρκανὸν,Ὑρκανός,n-s---ma-,OBJ
17,προσκαθεζόμενος,προσκαθέζομαι,v-sppmmn-,ADV
18,τοῖς,ὁ,l-p---nd-,ATR
19,Ἱεροσολύμοις,Ἱεροσόλυμα,n-p---nd-,OBJ
20,.,punc1,u--------,AuxK
