@id;@form;@lemma;@postag;@relation
1;εἰ;εἰ;c--------;AuxC
2;δʼ;δέ;d--------;AuxY
3;ἄκυροι;ἄκυρος;a-p---mn-;PNOM
4;ὄντες;εἰμί;v-pppamn-;ADV
5;ὁμολογήσουσι;ὁμολογέω;v3pasa---;ADV
6;τάξαι;τάσσω;v--ana---;OBJ
7;,;punc;u--------;AuxX
8;ἐνθυμεῖσθαι;ἐνθυμέομαι;v--pne---;OBJ
9;χρὴ;χράω;v3spia---;PRED
10;ὅτι;ὅτι;c--------;AuxC
11;ὀμωμόκατε;ὄμνυμι;v2pria---;OBJ
12;τὰ;ὁ;l-p---na-;ATR
13;δίκαια;δίκαιος;a-p---na-;OBJ_CO
14;γνώσεσθαι;γιγνώσκω;v--fnm---;OBJ
15;,;punc;u--------;AuxX
16;ἀλλʼ;ἀλλά;c--------;COORD
17;οὐχ;οὐ;d--------;AuxZ
18;ὅ;ὅς;p-s---na-;OBJ
19;τι;τις;p-s---na-;ATR
20;ἂν;ἄν;d--------;AuxZ
21;οὗτοι;οὗτος;p-p---mn-;SBJ
22;κελεύωσι;κελεύω;v3ppsa---;OBJ_CO
23;ψηφιεῖσθαι;ψηφίζω;v--fnm---;OBJ
24;,;punc;u--------;AuxX
25;ὥστε;ὥστε;c--------;AuxC
26;οὐδένα;οὐδείς;p-s---ma-;OBJ
27;χρὴ;χράω;v3spia---;ADV
28;τῶν;ὁ;l-p---mg-;ATR
29;δεομένων;δέω;v-pppemg-;ATR
30;περὶ;περί;r--------;AuxP
31;πλείονος;πολύς;a-s---ngc;ADV
32;ὑμῶν;σύ;p2p---mg-;ADV_CO
33;αὐτῶν;αὐτός;p-p---mg-;ATR
34;καὶ;καί;c--------;COORD
35;τῶν;ὁ;l-p---mg-;ATR
36;ὅρκων;ὅρκος;n-p---mg-;ADV_CO
37;ποιεῖσθαι;ποιέω;v--pne---;OBJ
38;.;punc;u--------;AuxK
