@id;@form;@lemma;@postag;@relation
1;δεινὸν;δεινός;a-s---nn-;PNOM
2;δέ;δέ;d--------;AuxY
3;μοι;ἐγώ;p1s---md-;OBJ
4;δοκεῖ;δοκέω;v3spia---;PRED
5;εἶναι;εἰμί;v--pna---;OBJ
6;,;punc;u--------;AuxX
7;ὦ;ὦ;i--------;AuxZ
8;ἄνδρες;ἀνήρ;n-p---mv-;ExD
9;δικασταί;δικαστής;n-p---mv-;ATR
10;,;punc;u--------;AuxX
11;εἰ;εἰ;c--------;AuxC
12;τῶν;ὁ;l-p---mg-;ATR
13;μὲν;μέν;d--------;AuxY
14;δεδοκιμασμένων;δοκιμάζω;v-prpemg-;ATR
15;ἱππέων;ἱππεύς;n-p---mg-;ATR
16;οὐκ;οὐ;d--------;AuxZ
17;ἐπὶ;ἐπί;r--------;AuxP
18;τούτοις;οὗτος;p-p---md-;PNOM
19;ἐστὶν;εἰμί;v3spia---;SBJ_CO
20;ὅντινα;ὅστις;p-s---ma-;OBJ
21;βούλονται;βούλομαι;v3ppie---;OBJ
22;αὐτοὶ;αὐτός;p-p---mn-;SBJ
23;εἰς;εἰς;r--------;AuxP
24;τοὺς;ὁ;l-p---ma-;ATR
25;ὁπλίτας;ὁπλίτης;n-p---ma-;ADV
26;καταλέξαι;καταλέγω;v--ana---;SBJ
27;,;punc;u--------;AuxX
28;τῶν;ὁ;l-p---mg-;ATR
29;δὲ;δέ;c--------;COORD
30;ὁπλιτῶν;ὁπλίτης;n-p---mg-;ATR
31;ἀδοκιμάστων;ἀδοκίμαστος;a-p---mg-;PNOM
32;ὄντων;εἰμί;v-pppamg-;ATR
33;ἐπὶ;ἐπί;r--------;AuxP
34;τούτοις;οὗτος;p-p---md-;PNOM
35;ἔσται;εἰμί;v3sfim---;SBJ_CO
36;ὅντινʼ;ὅστις;p-s---ma-;OBJ
37;ἂν;ἄν;d--------;AuxZ
38;βούλωνται;βούλομαι;v3ppse---;OBJ
39;ἱππεύειν;ἱππεύω;v--pna---;SBJ
40;.;punc;u--------;AuxK
