@id;@form;@lemma;@postag;@relation
1;ὑμεῖς;σύ;p2p---mn-;SBJ
2;οὖν;οὖν;d--------;AuxY
3;,;punc;u--------;AuxX
4;ὦ;ὦ;i--------;AuxZ
5;ἄνδρες;ἀνήρ;n-p---mv-;ExD
6;δικασταί;δικαστής;n-p---mv-;ATR
7;,;punc;u--------;AuxX
8;τὰς;ὁ;l-p---fa-;ATR
9;τούτων;οὗτος;p-p---mg-;ATR
10;δεήσεις;δέησις;n-p---fa-;OBJ
11;περὶ;περί;r--------;AuxP
12;ἐλάττονος;ἐλαχύς;a-s---ngc;ADV
13;ποιησάμενοι;ποιέω;v-papmmn-;ADV
14;τὰ;ὁ;l-p---na-;ATR
15;δίκαια;δίκαιος;a-p---na-;OBJ
16;ψηφίσασθε;ψηφίζομαι;v2pame---;PRED
17;.;punc;u--------;AuxK
