@ref,@id,@form,@lemma,@postag
Leuven|0537-012|17|1,1,ταῖς,ὁ,l-p---fd-
Leuven|0537-012|17|2,2,γάρ,γάρ,d--------
Leuven|0537-012|17|3,3,ἰδίαις,ἴδιος,a-p---fd-
Leuven|0537-012|17|4,4,οἰκειούμενοι,οἰκειόω,v-pppemn-
Leuven|0537-012|17|5,5,διά,διά,r--------
Leuven|0537-012|17|6,6,παντός,πᾶς,a-s---ng-
Leuven|0537-012|17|7,7,ἀρεταῖς,ἀρετή,n-p---fd-
Leuven|0537-012|17|8,8,τούς,ὁ,l-p---ma-
Leuven|0537-012|17|9,9,ὁμοίους,ὁμοῖος,a-p---ma-
Leuven|0537-012|17|10,10,ἀποδέχονται,ἀποδέχομαι,v3ppie---
Leuven|0537-012|17|11,11,",",",",u--------
Leuven|0537-012|17|12,12,πᾶν,πᾶς,a-s---na-
Leuven|0537-012|17|13,13,τό,ὁ,l-s---na-
Leuven|0537-012|17|14,14,μή,μή,d--------
Leuven|0537-012|17|15,15,τοιοῦτον,τοιοῦτος,a-s---na-
Leuven|0537-012|17|16,16,ὡς,ὡς,c--------
Leuven|0537-012|17|17,17,ἀλλότριον,ἀλλότριος,a-s---na-
Leuven|0537-012|17|18,18,νομίζοντες,νομίζω,v-pppamn-
Leuven|0537-012|17|19,19,.,.,u--------
