@id,@form,@lemma,@postag,@relation
1,ἐκεῖνος,ἐκεῖνος,p-s---mn-,SBJ
2,γὰρ,γάρ,d--------,AuxY
3,ὡς,ὡς,c--------,AuxC
4,ἤχθη,ἄγω,v3saip---,ADV
5,πρὸς,πρός,r--------,AuxP
6,Ἀλέξανδρον,Ἀλέξανδρος,n-s---ma-,OBJ
7,αἰχμάλωτος,αἰχμάλωτος,a-s---mn-,AtvV
8,",",punc1,u--------,AuxX
9,πυθομένου,πύθω,v-spppmg-,ADV
10,πῶς,πῶς2,d--------,ADV
11,αὐτῷ,αὐτός,p-s---md-,OBJ
12,χρήσεται,χράω2,v3sasm---,OBJ
13,",",punc1,u--------,AuxX
14,βασιλικῶς,βασιλικῶς,d-------_,ADV
15,",",punc1,u--------,AuxX
16,εἶπεν,εἶπον,v3saia---,PRED
17,",",punc1,u--------,AuxX
18,ὦ,ὦ,i--------,AuxZ
19,Ἀλέξανδρε,Ἀλέξανδρος,n-s---mv-,ExD
20,.,punc1,u--------,AuxK
21,[0],,,OBJ
