@id,@form,@lemma,@postag,@relation
1,ἀλλὰ,ἀλλά,d--------,AuxY
2,κοινὸς,κοινός,a-s---mn-,ATR
3,ἥκειν,ἥκω,v--pna---,OBJ
4,θεόθεν,θεόθεν,d--------,ADV
5,ἁρμοστὴς,ἁρμοστής,n-s---mn-,AtvV_CO
6,καὶ,καί,c--------,COORD
7,διαλλακτὴς,διαλλακτής,n-s---mn-,AtvV_CO
8,τῶν,ὁ,l-p---mg-,ATR
9,ὅλων,ὅλος,a-p---mg-,ATR
10,νομίζων,νομίζω,v-sppamn-,ADV
11,",",punc1,u--------,AuxX
12,οὓς,ὅς,p-p---ma-,OBJ
13,τῷ,ὁ,l-s---md-,ATR
14,λόγῳ,λόγος,n-s---md-,ADV
15,μὴ,μή,d--------,AuxZ
16,συνῆγε,συνάγω,v3siia---,OBJ
17,τοῖς,ὁ,l-p---nd-,ATR
18,ὅπλοις,ὅπλον,n-p---nd-,ADV
19,βιαζόμενος,βιάζω,v-sppemn-,ADV
20,",",punc1,u--------,AuxX
21,εἰς,εἰς,r--------,AuxP
22,τὸ,ὁ,l-s---na-,ATR
23,αὐτὸ,αὐτός,p-s---na-,OBJ
24,συνενεγκὼν,συμφέρω,v-sapamn-,ADV
25,τὰ,ὁ,l-p---na-,OBJ
26,πανταχόθεν,πανταχόθεν,d--------,ATR
27,",",punc1,u--------,AuxX
28,ὥσπερ,ὥσπερ,c--------,AuxC
29,ἐν,ἐν,r--------,AuxP
30,κρατῆρι,κρατήρ,n-s---md-,ADV
31,φιλοτησίῳ,φιλοτήσιος,a-s---md-,ATR
32,μείξας,μίγνυμι,v-sapamn-,ADV
33,τοὺς,ὁ,l-p---ma-,ATR
34,βίους,βίος,n-p---ma-,OBJ_CO
35,καὶ,καί,d--------,AuxY
36,τὰ,ὁ,l-p---na-,ATR
37,ἤθη,ἦθος,n-p---na-,OBJ_CO
38,καὶ,καί,d--------,AuxY
39,τοὺς,ὁ,l-p---ma-,ATR
40,γάμους,γάμος,n-p---ma-,OBJ_CO
41,καὶ,καί,c--------,COORD
42,τὰς,ὁ,l-p---fa-,ATR
43,διαίτας,δίαιτα,n-p---fa-,OBJ_CO
44,",",punc1,u--------,AuxX
45,πατρίδα,πατρίς,n-s---fa-,OCOMP
46,μὲν,μέν,d--------,AuxY
47,τὴν,ὁ,l-s---fa-,ATR
48,οἰκουμένην,οἰκουμένη,n-s---fa-,OBJ
49,προσέταξεν,προστάσσω,v3saia---,PRED
50,ἡγεῖσθαι,ἡγέομαι,v--pnm---,OBJ_CO
51,πάντας,πᾶς,a-p---ma-,OBJ
52,",",punc1,u--------,AuxX
53,ἀκρόπολιν,ἀκρόπολις,n-s---fa-,OCOMP_CO
54,δὲ,δέ,c--------,AuxY
55,καὶ,καί,c--------,COORD
56,φρουρὰν,φρουρά,n-s---fa-,OCOMP_CO
57,στρατόπεδον,στρατόπεδον,n-s---na-,OBJ
58,",",punc1,u--------,AuxX
59,συγγενεῖς,συγγενεύς,n-p---ma-,OCOMP
60,δὲ,δέ,d--------,AuxY
61,τοὺς,ὁ,l-p---ma-,ATR
62,ἀγαθούς,ἀγαθός,a-p---ma-,OBJ
63,",",punc1,u--------,AuxX
64,ἀλλοφύλους,ἀλλόφυλος,a-p---ma-,OCOMP
65,δὲ,δέ,c--------,COORD
66,τοὺς,ὁ,l-p---ma-,ATR
67,πονηρούς,πονηρός,a-p---ma-,OBJ
68,:,punc1,u--------,AuxK
69,[0],,,ADV
70,ἡγεῖσθαι,ἡγέομαι,v--pnm---,OBJ_CO
71,ἡγεῖσθαι,ἡγέομαι,v--pnm---,OBJ_CO
72,ἡγεῖσθαι,ἡγέομαι,v--pnm---,OBJ_CO
