@id,@form,@lemma,@postag,@relation
1,ἐκεῖνοι,ἐκεῖνος,p-p---mn-,SBJ_AP
2,γὰρ,γάρ,d--------,AuxY
3,εὐτυχεῖς,εὐτυχής,a-p---mn-,PNOM
4,ἦσαν,εἰμί,v3piia---,PRED
5,",",punc1,u--------,APOS
6,Ὦχοι,Ὦχος,n-p---mn-,SBJ_AP_CO
7,καὶ,καί,c--------,COORD
8,Ἀρταξέρξαι,Ἀρταξέρξης,n-p---mn-,SBJ_AP_CO
9,",",punc1,u--------,AuxX
10,οὓς,ὅς,p-p---ma-,OBJ
11,εὐθὺς,εὐθύς2,d--------,ADV
12,ἐκ,ἐκ,r--------,AuxP
13,γενετῆς,γενετή,n-s---fg-,ADV
14,τῷ,ὁ,l-s---nd-,ATR
15,Κύρου,Κύρης,n-s---mg-,ATR
16,θρόνῳ,θρόνον,n-s---nd-,OBJ
17,ἐνίδρυσας,ἐνιδρύω,v2saia---,ATR
18,.,punc1,u--------,AuxK
