@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,οἱ,ὁ,l-p---mn-,SBJ
3,μὲν,μέν,d--------,AuxY
4,ἀπεχώρησαν,ἀποχωρέω,v3paia---,PRED_CO
5,ἐπ᾽,ἐπί,r--------,AuxP
6,οἴκου,οἶκος,n-s---mg-,ADV
7,διαπραξάμενοι,διαπράσσω,v-papmmn-,ADV
8,ταῦτα,οὗτος,p-p---na-,OBJ
9,",",punc1,u--------,AuxX
10,καὶ,καί,c--------,COORD
11,οἱ,ὁ,l-p---mn-,ATR
12,Ἀθηναίων,Ἀθηναῖος,n-p---mg-,ATR
13,πρέσβεις,πρέσβυς,n-p---mn-,SBJ
14,ὕστερον,ὕστερος,a-s---na-,ADV
15,ἐφ᾽,ἐπί,r--------,AuxP
16,ἅπερ,ὅσπερ,p-p---na-,ADV
17,ἦλθον,ἔρχομαι,v3paia---,PRED_CO
18,χρηματίσαντες,χρηματίζω,v-papamn-,ADV
19,:,punc1,u--------,AuxK
