@ref,@id,@form,@lemma,@postag,@relation
Leuven|0058-001|127|1,1,γενομένου,γίγνομαι,v-sapmmg-,ADV
Leuven|0058-001|127|2,2,δὲ,δέ,d--------,AuxY
Leuven|0058-001|127|3,3,αὐτοῦ,αὐτός,p-s---mg-,SBJ
Leuven|0058-001|127|4,4,ἐν,ἐν,r--------,AuxP
Leuven|0058-001|127|5,5,τῇ,ὁ,l-s---fd-,ATR
Leuven|0058-001|127|6,6,Ἱμέρᾳ,Ἱμέρα,n-s---fd-,PNOM
Leuven|0058-001|127|7,7,",",",",u--------,AuxX
Leuven|0058-001|127|8,8,πέμψας,πέμπω,v-sapamn-,ADV
Leuven|0058-001|127|9,9,ἐκέλευσεν,κελεύω,v3saia---,PRED
Leuven|0058-001|127|10,10,αὐτὸν,αὐτός,p-s---ma-,SBJ
Leuven|0058-001|127|11,11,περιμένειν,περιμένω,v--pna---,OBJ
Leuven|0058-001|127|12,12,",",",",u--------,AuxX
Leuven|0058-001|127|13,13,μέχρις,μέχρι,c--------,AuxC
Leuven|0058-001|127|14,14,ἂν,ἄν,d--------,AuxY
Leuven|0058-001|127|15,15,αὐτὸς,αὐτός,p-s---mn-,SBJ
Leuven|0058-001|127|16,16,μεταπέμψηται,μεταπέμπω,v3sasm---,ADV
Leuven|0058-001|127|17,17,.,.,u--------,AuxK
