@ref,@id,@form,@lemma,@postag,@relation
Leuven|0058-001|202|1,1,διὰ,διά,r--------,AuxP
Leuven|0058-001|202|2,2,οὖν,οὖν,d--------,AuxY
Leuven|0058-001|202|3,3,τὰ,ὁ,l-p---na-,ATR
Leuven|0058-001|202|4,4,πρότερα,πρότερος,a-p---na-,ATR
Leuven|0058-001|202|5,5,εἰρημένα,λέγω,v-prpena-,ADV
Leuven|0058-001|202|6,6,λυσιτελεῖ,λυσιτελέω,v3spia---,PRED
Leuven|0058-001|202|7,7,ποτε,ποτέ,d--------,ADV
Leuven|0058-001|202|8,8,ἐφεῖναι,ἐφίημι,v--ana---,SBJ_CO
Leuven|0058-001|202|9,9,καὶ,καί,c--------,COORD
Leuven|0058-001|202|10,10,ἐᾶσαι,ἐάω,v--ana---,SBJ_CO
Leuven|0058-001|202|11,11,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0058-001|202|12,12,πολεμίους,πολέμιος,a-p---ma-,SBJ
Leuven|0058-001|202|13,13,ὡς,ὡς,c--------,AuxZ
Leuven|0058-001|202|14,14,πλείστην,πολύς,a-s---fas,ADV
Leuven|0058-001|202|15,15,κατασῦραι,κατασύρω,v--ana---,OBJ
Leuven|0058-001|202|16,16,τῆς,ὁ,l-s---fg-,ATR
Leuven|0058-001|202|17,17,χώρας,χώρα,n-s---fg-,OBJ
Leuven|0058-001|202|18,18,",",",",u--------,AuxX
Leuven|0058-001|202|19,19,ἵνα,ἵνα,c--------,AuxC
Leuven|0058-001|202|20,20,δὴ,δή,d--------,AuxY
Leuven|0058-001|202|21,21,λεηλατοῦντες,λεηλατέω,v-pppamn-,ADV_CO
Leuven|0058-001|202|22,22,καὶ,καί,c--------,COORD
Leuven|0058-001|202|23,23,διαπεπληρωμένοι,διαπληρόω,v-prpemn-,ADV_CO
Leuven|0058-001|202|24,24,λαφύρων,λάφυρα,n-p---ng-,OBJ
Leuven|0058-001|202|25,25,ῥᾳδίως,ῥᾴδιος,d--------,ADV
Leuven|0058-001|202|26,26,σοι,σύ,p2s---cd-,OBJ
Leuven|0058-001|202|27,27,τὴν,ὁ,l-s---fa-,ATR
Leuven|0058-001|202|28,28,δίκην,δίκη,n-s---fa-,OBJ
Leuven|0058-001|202|29,29,δώσουσιν,δίδωμι,v3pfia---,ADV
Leuven|0058-001|202|30,30,·,·,u--------,AuxK
