@ref,@id,@form,@lemma,@postag,@relation
Leuven|0058-001|164|1,1,δεῖ,δέω,v3spia---,PRED_CO
Leuven|0058-001|164|2,2,οὖν,οὖν,d--------,AuxY
Leuven|0058-001|164|3,3,μήποτε,μήποτε,d--------,ADV
Leuven|0058-001|164|4,4,εἰς,εἰς,r--------,AuxP
Leuven|0058-001|164|5,5,πόλιν,πόλις,n-s---fa-,OBJ
Leuven|0058-001|164|6,6,οἰκείαν,οἰκεῖος,a-s---fa-,ATR
Leuven|0058-001|164|7,7,μείζω,μέγας,a-s---fac,ATR
Leuven|0058-001|164|8,8,δύναμιν,δύναμις,n-s---fa-,OBJ
Leuven|0058-001|164|9,9,ἐπακτὸν,ἐπακτός,a-s---fa-,ATR
Leuven|0058-001|164|10,10,δέχεσθαι,δέχομαι,v--pne---,SBJ
Leuven|0058-001|164|11,11,τῆς,ὁ,l-s---fg-,ATR
Leuven|0058-001|164|12,12,ὑπαρχούσης,ὑπάρχω,v-sppafg-,ADV
Leuven|0058-001|164|13,13,τοῖς,ὁ,l-p---md-,ATR
Leuven|0058-001|164|14,14,πολίταις,πολίτης,n-p---md-,OBJ
Leuven|0058-001|164|15,15,",",",",u--------,AuxX
Leuven|0058-001|164|16,16,ξένοις,ξένος,a-p---md-,OBJ
Leuven|0058-001|164|17,17,τε,τε,c--------,COORD
Leuven|0058-001|164|18,18,χρωμένην,χράω,v-sppefa-,ADV
Leuven|0058-001|164|19,19,ἀεὶ,ἀεί,d--------,ADV
Leuven|0058-001|164|20,20,δεῖ,δέω,v3spia---,PRED_CO
Leuven|0058-001|164|21,21,τὴν,ὁ,l-s---fa-,ATR
Leuven|0058-001|164|22,22,πόλιν,πόλις,n-s---fa-,SBJ
Leuven|0058-001|164|23,23,πολλῷ,πολύς,a-s---nd-,ADV
Leuven|0058-001|164|24,24,ὑπερέχειν,ὑπερέχω,v--pna---,SBJ
Leuven|0058-001|164|25,25,τῆς,ὁ,l-s---fg-,ATR
Leuven|0058-001|164|26,26,τῶν,ὁ,l-p---mg-,ATR
Leuven|0058-001|164|27,27,ξένων,ξένος,a-p---mg-,ATR
Leuven|0058-001|164|28,28,δυνάμεως,δύναμις,n-s---fg-,OBJ
Leuven|0058-001|164|29,29,·,·,u--------,AuxK
