,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,μὴν,μήν,d--------,AuxZ
2,3,εἴ,εἰ,c--------,AuxC
3,4,τι,τις,p-s---na-,OBJ_CO
4,5,τῶν,ὁ,l-p---ng-,ATR
5,6,ἄλλων,ἄλλος,p-p---ng-,ATR
6,7,ὧν,ὅς,p-p---ng-,OBJ
7,8,νυνὶ,νυνί,d--------,ADV
8,9,διέβαλλε,διαβάλλω,v3siia---,ATR_CO
9,10,καὶ,καί,c--------,COORD
10,11,διεξῄει,διέξειμι,v3siia---,ATR_CO
11,12,ἢ,ἤ1,c--------,COORD
12,13,καὶ,καί,d--------,AuxZ
13,14,ἄλλ᾽,ἄλλος,p-p---na-,OBJ_CO
14,15,ὁτιοῦν,ὁτιοῦν,d--------,ADV
15,16,ἀδικοῦντά,ἀδικέω,v-sppama-,OBJ
16,17,μ᾽,ἐγώ,p1s---ma-,SBJ
17,18,ὑμᾶς,σύ,p2p---ma-,OBJ
18,19,ἑώρα,ὁράω,v3siia---,ADV
19,20,",",punc1,u--------,AuxX
20,21,εἰσὶ,εἰμί,v3ppia---,PRED_CO
21,22,νόμοι,νόμος,n-p---mn-,SBJ_CO
22,23,περὶ,περί,r--------,AuxP
23,24,πάντων,πᾶς,a-p---ng-,ATR
24,25,καὶ,καί,d--------,AuxY
25,26,τιμωρίαι,τιμωρία,n-p---fn-,SBJ_CO
26,27,",",punc1,u--------,AuxX
27,28,καὶ,καί,d--------,AuxY
28,29,ἀγῶνες,ἀγών,n-p---mn-,SBJ_CO
29,30,καὶ,καί,c--------,COORD
30,31,κρίσεις,κρίσις,n-p---fn-,SBJ_CO
31,32,πικρὰ,πικρός,a-p---na-,ATR_CO
32,33,καὶ,καί,c--------,COORD
33,34,μεγάλ᾽,μέγας,a-p---na-,ATR_CO
34,35,ἔχουσαι,ἔχω,v-pppafn-,ATR
35,36,τ-,ὁ,l-s---na-,ATR
36,37,ἀπιτίμια,ἐπιτἰμιος,a-p---na-,OBJ
37,38,",",punc1,u--------,AuxX
38,39,καὶ,καί,d--------,AuxY
39,40,τούτοις,οὗτος,p-p---nd-,OBJ
40,41,ἐξῆν,ἔξεστι,v3siia---,PRED_CO
41,42,ἅπασι,ἅπας,a-p---nd-,ATR
42,43,χρῆσθαι,χράομαι,v--pne---,SBJ
43,44,",",punc1,u--------,AuxX
44,45,καὶ,καί,c--------,COORD
45,46,ὁπηνίκ᾽,ὁπηνίκα,d--------,ADV
46,47,ἐφαίνετο,φαίνω,v3siie---,ADV
47,48,ταῦτα,οὗτος,p-p---na-,OBJ
48,49,πεποιηκὼς,ποιέω,v-srpamn-,PNOM_CO
49,50,καὶ,καί,c--------,COORD
50,51,τοῦτον,οὗτος,a-s---ma-,ATR
51,52,τὸν,ὁ,l-s---ma-,ATR
52,53,τρόπον,τρόπος,n-s---ma-,ADV
53,54,κεχρημένος,χράω2,v-srpemn-,PNOM_CO
54,55,τοῖς,ὁ,l-p---md-,OBJ
55,56,πρὸς,πρός,r--------,AuxP
56,57,ἐμέ,ἐγώ,p1s---ma-,ATR
57,58,",",punc1,u--------,AuxX
58,59,ὡμολογεῖτ᾽,ὁμολογέω,v3siie---,PRED_CO
59,60,ἂν,ἄν1,d--------,AuxY
60,61,ἡ,ὁ,l-s---fn-,ATR
61,62,κατηγορία,κατηγορία,n-s---fn-,SBJ
62,63,τοῖς,ὁ,l-p---nd-,ATR
63,64,ἔργοις,ἔργον,n-p---nd-,OBJ
64,65,αὐτοῦ,αὐτός,p-s---mg-,ATR
65,66,.,punc1,u--------,AuxK
