,@id,@form,@lemma,@postag,@relation
0,1,ἀκούων,ἀκούω,v-sppamn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,καὶ,καί,d--------,AuxZ
3,4,ὑμᾶς,σύ,p2p---ma-,SBJ
4,5,παρασκευάζεσθαι,παρασκευάζω,v--pne---,OBJ
5,6,βοηθεῖν,βοηθέω,v--pna---,OBJ
6,7,αὐτοῖς,αὐτός,p-p---md-,OBJ
7,8,γέγραφα,γράφω,v1sria---,PRED
8,9,ὑμῖν,σύ,p2p---md-,OBJ
9,10,",",punc1,u--------,AuxX
10,11,ἵνα,ἵνα,c--------,AuxC
11,12,μὴ,μή,d--------,AuxZ
12,13,πλεῖον,πλείων,a-s---nac,ADV
13,14,ἐνοχλῆσθε,ἐνοχλέω,v2ppse---,ADV
14,15,περὶ,περί,r--------,AuxP
15,16,τούτων,οὗτος,p-p---mg-,ADV
16,17,:,punc1,u--------,AuxK
