,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0559-002|459|1,1,λοιπὸν,λοιπός,a-s---nn-,PNOM
1,Leuven|0559-002|459|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0559-002|459|3,3,ἐστιν,εἰμί,v3spia---,PRED
3,Leuven|0559-002|459|4,4,ἡμῖν,ἐγώ,p1p---cd-,ADV
4,Leuven|0559-002|459|5,5,διηγήσασθαι,διηγέομαι,v--anm---,SBJ
6,Leuven|0559-002|459|7,7,τίνι,τις,p-s----d-,ATR
7,Leuven|0559-002|459|8,8,τρόπῳ,τρόπος,n-s---md-,ADV
8,Leuven|0559-002|459|9,9,ὅ,ὁ,l-s---mn-,ATR
9,Leuven|0559-002|459|10,10,τε,τε,c--------,AuxY
10,Leuven|0559-002|459|11,11,κεραυνὸς,κεραυνός,n-s---mn-,SBJ
11,Leuven|0559-002|459|12,12,ἐν,ἐν,r--------,AuxP
12,Leuven|0559-002|459|13,13,τῷ,ὁ,l-s---md-,ATR
13,Leuven|0559-002|459|14,14,πίνακι,πίναξ,n-s---md-,ADV
14,Leuven|0559-002|459|15,15,πεσεῖται,πίπτω,v3sfim---,OBJ_CO
15,Leuven|0559-002|459|16,16,καὶ,καί,c--------,COORD
16,Leuven|0559-002|459|17,17,τὸ,ὁ,l-s---nn-,ATR
17,Leuven|0559-002|459|18,18,τοῦ,ὁ,l-s---mg-,ATR
18,Leuven|0559-002|459|19,19,Αἴαντος,Αἴας,n-s---mg-,ATR
19,Leuven|0559-002|459|20,20,ζῴδιον,ζῴδιον,n-s---nn-,SBJ
20,Leuven|0559-002|459|21,21,ἀφανισθήσεται,ἀφανίζω,v3sfip---,OBJ_CO
