,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0559-002|92|1,1,αὕτη,οὗτος,p-s---fn-,SBJ
1,Leuven|0559-002|92|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0559-002|92|3,3,ἀπειλουμένη,ἀφειλέω,v-sppefn-,ADV
3,Leuven|0559-002|92|4,4,ἀπὸ,ἀπό,r--------,AuxP
4,Leuven|0559-002|92|5,5,τῆς,ὁ,l-s---fg-,ATR
5,Leuven|0559-002|92|6,6,ἐξελίκτρας,ἐξελίκτρα,n-s---fg-,OBJ
6,Leuven|0559-002|92|7,7,ἐπιστρέψει,ἐπιστρέφω,v3sfia---,PRED
7,Leuven|0559-002|92|8,8,τοὺς,ὁ,l-p---ma-,ATR
8,Leuven|0559-002|92|9,9,ΗΘ,ΗΘ,n-s---ma-,APOS_CO
10,Leuven|0559-002|92|11,11,ΚΛ,ΚΛ,n-s---ma-,APOS_CO
11,Leuven|0559-002|92|12,12,τροχούς,τροχός,n-p---ma-,APOS
12,Leuven|0559-002|92|13,13,·,·,u--------,AuxK
