,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0559-002|167|1,1,πλειόνων,πλείων,a-p---ngc,ATR
1,Leuven|0559-002|167|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|0559-002|167|3,3,ἐπειλήσεων,ἐπείλησις,n-p---fg-,SBJ_CO
3,Leuven|0559-002|167|4,4,καὶ,καί,c--------,COORD
4,Leuven|0559-002|167|5,5,μηρυμάτων,μήρυμα,n-p---ng-,SBJ_CO
5,Leuven|0559-002|167|6,6,γινομένων,γίγνομαι,v-pppefg-,ADV
6,Leuven|0559-002|167|7,7,ἀκολούθως,ἀκόλουθος,d--------,AuxP
7,Leuven|0559-002|167|8,8,ταῖς,ὁ,l-p---fd-,ATR
8,Leuven|0559-002|167|9,9,εἰρημέναις,λέγω,v-prpefd-,ATR
9,Leuven|0559-002|167|10,10,εὐθείαις,εὐθεῖα,n-p---fd-,ADV
11,Leuven|0559-002|167|12,12,καθ’,κατά,r--------,AuxP
12,Leuven|0559-002|167|13,13,ἃς,ὅς,p-p---fa-,ADV
13,Leuven|0559-002|167|14,14,δεῖ,δέω,v3spia---,ATR
14,Leuven|0559-002|167|15,15,φέρεσθαι,φέρω,v--pne---,SBJ
15,Leuven|0559-002|167|16,16,τὸ,ὁ,l-s---na-,ATR
16,Leuven|0559-002|167|17,17,πλινθίον,πλινθίον,n-s---na-,SBJ
18,Leuven|0559-002|167|19,19,ἔσται,εἰμί,v3sfim---,PRED
19,Leuven|0559-002|167|20,20,γεγονὸς,γίγνομαι,v-srpann-,PNOM
20,Leuven|0559-002|167|21,21,τὸ,ὁ,l-s---nn-,ATR
21,Leuven|0559-002|167|22,22,προκείμενον,πρόκειμαι,v-srpenn-,SBJ
