@id,@form,@lemma,@postag
1,εἰσηγησαμένου,εἰσηγέομαι,v-sapemg-
2,δέ,δέ,d--------
3,τινος,τις,p-s---mg-
4,τὴν,ὁ,l-s---fa-
5,γνώμην,γνώμη,n-s---fa-
6,",",punc1,u--------
7,τὸν,ὁ,l-s---ma-
8,θεὸν,θεός,n-s---ma-
9,ἐπερέσθαι,ἐπέρομαι,v--anm---
10,",",punc1,u--------
11,εἰ,εἰ,c--------
12,αὐτῷ,αὐτός,p-s---md-
13,φίλον,φίλος,a-s---na-
14,ἀνθρώπων,ἄνθρωπος,n-p---mg-
15,δεκάτας,δεκάτη,n-p---fa-
16,ἀπολαμβάνειν,ἀπολαμβάνω,v--pna---
17,",",punc1,u--------
18,πέμπουσι,πέμπω,v3ppia---
19,τὸ,ὁ,l-s---na-
20,δεύτερον,δεύτερος,a-s---na-
21,θεοπρόπους,θεοπρόπος,a-p---ma-
22,",",punc1,u--------
23,καὶ,καί,c--------
24,ὁ,ὁ,l-s---mn-
25,θεὸς,θεός,n-s---mn-
26,ἀνεῖλεν,ἀναιρέω,v3saia---
27,οὕτω,οὕτως,d--------
28,ποιεῖν,ποιέω,v--pna---
29,.,punc1,u--------
30,εἶναι,εἰμί,v--pna---
