@id;@form;@lemma;@postag;@relation
1;βοηθησάντων;βοηθέω;v-papamg-;ADV
2;δὲ;δέ;d--------;AuxY
3;ὑμῶν;σύ;p2p---mg-;SBJ
4;προθύμως;πρόθυμος;d--------;ADV
5;πόλιν;πόλις;n-s---fa-;OBJ
6;τε;τε;d--------;AuxY
7;προσλήψεσθε;προσλαμβάνω;v2pfim---;PRED_CO
8;ναυτικὸν;ναυτικόν;n-s---na-;OBJ
9;ἔχουσαν;ἔχω;v-sppafa-;ATR
10;μέγα;μέγας;a-s---na-;ATR
11;,;punc;u--------;AuxX
12;οὗπερ;ὅσπερ;p-s---ng-;OBJ
13;ὑμῖν;σύ;p2p---md-;OBJ
14;μάλιστα;μάλα;d-------s;ADV
15;προσδεῖ;προσδέω;v2spie---;ATR
16;,;punc;u--------;AuxX
17;καὶ;καί;d--------;AuxY
18;Ἀθηναίους;Ἀθηναῖος;n-p---ma-;OBJ
19;ῥᾷον;ῥᾴδιος;a-s---nac;ADV
20;καθαιρήσετε;καθαιρέω;v2pfia---;PRED_CO
21;ὑφαιροῦντες;ὑφαιρέω;v-pppamn-;ADV
22;αὐτῶν;αὐτός;p-p---mg-;ATR
23;τοὺς;ὁ;l-p---ma-;ATR
24;ξυμμάχους;σύμμαχος;n-p---ma-;OBJ
25;(;punc;u--------;AuxG
26;θρασύτερον;θρασύς;a-s---na-;ADV
27;γὰρ;γάρ;d--------;AuxY
28;πᾶς;πᾶς;a-s---mn-;ATR
29;τις;τις;p-s---cn-;SBJ
30;προσχωρήσεται;προσχωρέω;v3sfim---;PRED
31;);punc;u--------;AuxG
32;,;punc;u--------;AuxX
33;τήν;ὁ;l-s---fa-;ATR
34;τε;τε;c--------;COORD
35;αἰτίαν;αἰτία;n-s---fa-;OBJ
36;ἀποφεύξεσθε;ἀποφεύγω;v2pfim---;PRED_CO
37;ἣν;ὅς;p-s---fa-;OBJ
38;εἴχετε;ἔχω;v2piia---;ATR
39;μὴ;μή;d--------;AuxZ
40;βοηθεῖν;βοηθέω;v--pna---;ATR
41;τοῖς;ὁ;l-p---md-;ATR
42;ἀφισταμένοις;ἀφίστημι;v-pppamd-;OBJ
43;.;punc;u--------;AuxK
