@id;@form;@lemma;@postag;@relation
1;λέγεται;λέγω;v3spip---;PRED
2;γὰρ;γάρ;d--------;AuxY
3;λόγος;λόγος;n-s---mn-;SBJ
4;ὑπὸ;ὑπό;r--------;AuxP
5;τῶν;ὁ;l-p---mg-;ATR
6;σοφιστῶν;σοφιστής;n-p---mg-;OBJ
7;μὴ;μή;d--------;AuxZ
8;πέτεσθαι;πέτομαι;v--pne---;OBJ_CO
9;τὸν;ὁ;l-s---ma-;ATR
10;θεὸν;θεός;n-s---ma-;SBJ
11;τὸν;ὁ;l-s---ma-;ATR
12;Ἔρωτα;Ἔρως;n-s---ma-;ATR
13;,;punc;u--------;AuxX
14;τοὺς;ὁ;l-p---ma-;ATR
15;δ᾽;δέ;c--------;COORD
16;ἐρῶντας;ἐράω;v-pppama-;SBJ
17;:;punc;u--------;AuxK
18;πέτεσθαι;πέτομαι;v--pne---;OBJ_CO
