@id;@form;@lemma;@postag;@relation
1;τοῖς;ὁ;l-p---md-;ATR
2;γοῦν;γοῦν;d--------;AuxY
3;πορίσασί;πορίζω;v-papamd-;OBJ
4;τι;τις;a-s---na-;ATR
5;αὐτῷ;αὐτός;p-s---md-;OBJ
6;ἡδὺ;ἡδύς;a-s---na-;ATR
7;βρῶμα;βρῶμα;n-s---na-;OBJ
8;διδοὺς;δίδωμι;v-sppamn-;ADV
9;ἆθλα;ἄεθλον;n-p---na-;OBJ
10;τοῦ;ὁ;l-s---ng-;ATR
11;πορισθέντος;πορίζω;v-sappng-;ATR
12;οὐχ;οὐ;d--------;AuxZ
13;ἑτέραις;ἕτερος;a-p---fd-;ATR
14;ἡδύνων;ἡδύνω;v-sppamn-;ADV_CO
15;ταῦτα;οὗτος;p-p---na-;OBJ
16;τιμαῖς;τιμή;n-p---fd-;OBJ
17;παρετίθει;παρατίθημι;v3siia---;PRED
18;,;punc;u--------;AuxX
19;πολὺ;πολύς;a-s---na-;ADV
20;δὲ;δέ;c--------;COORD
21;μᾶλλον;μάλα;d-------c;ADV
22;αὐτὸς;αὐτός;p-s---mn-;AtvV
23;ἀπολαύειν;ἀπολαύω;v--pna---;ADV
24;αὐτῶν;αὐτός;p-p---ng-;OBJ
25;,;punc;u--------;AuxX
26;νοῦν;νόος;n-s---ma-;OBJ
27;ἔχων;ἔχω;v-sppamn-;ADV_CO
28;:;punc;u--------;AuxK
