@ref,@id,@form,@lemma,@postag
Leuven|0062-020|101|1,1,εὖ,εὖ,d--------
Leuven|0062-020|101|2,2,γὰρ,γάρ,d--------
Leuven|0062-020|101|3,3,οἶδα,οἶδα,v1sria---
Leuven|0062-020|101|4,4,",",",",u--------
Leuven|0062-020|101|5,5,ἑκκαίδεκα,ἑκκαίδεκα,m--------
Leuven|0062-020|101|7,6,γῦπας,γύψ,n-p---ma-
Leuven|0062-020|101|8,7,ἂν,ἄν,d--------
Leuven|0062-020|101|9,8,ἐπέστησέ,ἐφίστημι,v3saia---
Leuven|0062-020|101|10,9,σοι,σύ,p2s---cd-
Leuven|0062-020|101|11,10,τὰ,ὁ,l-p---na-
Leuven|0062-020|101|12,11,ἔγκατα,ἔγκατα,n-p---na-
Leuven|0062-020|101|13,12,ἐξαιρήσοντας,ἐξαιρέω,v-pfpama-
Leuven|0062-020|101|14,13,·,·,u--------
