@ref,@id,@form,@lemma,@postag
Leuven|0062-020|44|1,1,τίθει,τίθημι,v2spma---
Leuven|0062-020|44|2,2,δ’,δέ,d--------
Leuven|0062-020|44|3,3,ὅμως,ὅμως,d--------
Leuven|0062-020|44|4,4,",",",",u--------
Leuven|0062-020|44|5,5,ὦ,ὦ,i--------
Leuven|0062-020|44|6,6,Ἑρμῆ,Ἑρμῆς,n-s---mv-
Leuven|0062-020|44|7,7,",",",",u--------
Leuven|0062-020|44|8,8,τὸ,ὁ,l-s---na-
Leuven|0062-020|44|9,9,χαλεπώτερον,χαλεπός,a-s---nac
Leuven|0062-020|44|10,10,",",",",u--------
Leuven|0062-020|44|11,11,μὴ,μή,d--------
Leuven|0062-020|44|12,12,τὴν,ὁ,l-s---fa-
Leuven|0062-020|44|13,13,ἐλάττω,ἐλαχύς,a-s---fac
Leuven|0062-020|44|14,14,μοῖραν,μοῖρα,n-s---fa-
Leuven|0062-020|44|15,15,ἀπονενεμηκέναι,ἀπονέμω,v--rna---
Leuven|0062-020|44|16,16,τῷ,ὁ,l-s---md-
Leuven|0062-020|44|17,17,Διί,Ζεύς,n-s---md-
Leuven|0062-020|44|18,18,",",",",u--------
Leuven|0062-020|44|19,19,τὴν,ὁ,l-s---fa-
Leuven|0062-020|44|20,20,δ’,δέ,b--------
Leuven|0062-020|44|21,21,ὅλην,ὅλος,a-s---fa-
Leuven|0062-020|44|22,22,ὑφῃρῆσθαι,ὑφαιρέω,v--rne---
Leuven|0062-020|44|23,23,·,·,u--------
