@id,@form,@lemma,@postag
1,αἱ,ὁ,l-p---fn-
2,δὲ,δέ,d--------
3,τῶν,ὁ,l-p---mg-
4,Λακεδαιμονίων,Λακεδαιμόνιος,n-p---mg-
5,ἀντιτεταγμέναι,ἀντιτάσσω,v-prpefn-
6,ἦσαν,εἰμί,v3piia---
7,ἅπασαι,ἅπας,a-p---fn-
8,ἐπὶ,ἐπί,r--------
9,μιᾶς,εἷς,a-s---fg-
10,ὡς,ὡς,d--------
11,πρὸς,πρός,r--------
12,διέκπλουν,διέκπλοος,n-s---ma-
13,καὶ,καί,c--------
14,περίπλουν,περίπλους,a-s---na-
15,παρεσκευασμέναι,παρασκευάζω,v-prpefn-
16,",",punc1,u--------
17,διὰ,διὰ,r--------
18,τὸ,ὁ,l-s---na-
19,βέλτιον,βελτίων,a-s---nac
20,πλεῖν,πλέω,v--pna---
21,.,punc1,u--------
