@id,@form,@lemma,@postag
1,τῷ,ὁ,l-s---nd-
2,δʼ,δέ,d--------
3,ἐπιόντι,ἔπειμι1,v-sppand-
4,ἔτει,ἔτος,n-s---nd-
5,",",punc1,u--------
6,ᾧ,ὅς,p-s---nd-
7,ἥ,ὁ,l-s---fn-
8,τε,τε,d--------
9,σελήνη,σελήνη,n-s---fn-
10,ἐξέλιπεν,ἐκλείπω,v3saia---
11,ἑσπέρας,ἑσπέρα,n-p---fa-
12,καὶ,καί,c--------
13,ὁ,ὁ,l-s---mn-
14,παλαιὸς,παλαιός,a-s---mn-
15,τῆς,ὁ,l-s---fg-
16,Ἀθηνᾶς,Ἀθήνη,n-s---fg-
17,νεὼς,ναός,n-s---mn-
18,ἐν,ἐν,r--------
19,Ἀθήναις,Ἀθῆναι,n-p---fd-
20,ἐνεπρήσθη,ἐμπίμπρημι,v3saip---
21,",",punc1,u--------
22,Πιτύα,Πιτύας,n-s---mg-
23,μὲν,μέν,d--------
24,ἐφορεύοντος,ἐφορεύω,v-sppamg-
25,",",punc1,u--------
26,ἄρχοντος,ἄρχω,v-sppamg-
27,δὲ,δέ,c--------
28,Καλλίου,Καλλίας,n-s---mg-
29,Ἀθήνησιν,Ἀθήνησιν,d-------_
30,",",punc1,u--------
31,οἱ,ὁ,l-p---mn-
32,Λακεδαιμόνιοι,Λακεδαιμόνιος,n-p---mn-
33,τῷ,ὁ,l-s---md-
34,Λυσάνδρῳ,Λύσανδρος,n-s---md-
35,παρεληλυθότος,παρέρχομαι,v-srpamg-
36,ἤδη,ἤδη,d--------
37,τοῦ,ὁ,l-s---mg-
38,χρόνου,χρόνος,n-s---mg-
39,καὶ,καί,c--------
40,τῷ,ὁ,l-s---md-
41,πολέμῳ,πόλεμος,n-s---md-
42,τεττάρων,τέσσαρες,a-p---ng_
43,καὶ,καί,c--------
44,εἴκοσιν,εἴκοσι,a-_---___
45,ἐτῶν,ἔτος,n-p---ng-
46,ἔπεμψαν,πέμπω,v3paia---
47,ἐπὶ,ἐπί,r--------
48,τὰς,ὁ,l-p---fa-
49,ναῦς,ναῦς,n-p---fa-
50,Καλλικρατίδαν,Καλλικρατίδας,n-s---ma-
51,.,punc1,u--------
52,[0],[0],v_____---
