@id,@form,@lemma,@postag
1,ἴστε,οἶδα,v2pria---
2,δέ,δέ,d--------
3,",",punc1,u--------
4,ὦ,ὦ,i--------
5,ἄνδρες,ἀνήρ,n-p---mv-
6,Ἀθηναῖοι,Ἀθηναῖος,a-p---mv-
7,",",punc1,u--------
8,πάντες,πᾶς,a-p---mn-
9,ὅτι,ὅτι2,c--------
10,τὸ,ὁ,l-s---nn-
11,Καννωνοῦ,Καννωνός,n-s---mg-
12,ψήφισμά,ψήφισμα,n-s---nn-
13,ἐστιν,εἰμί,v3spia---
14,ἰσχυρότατον,ἰσχυρός,a-s---nns
15,",",punc1,u--------
16,ὃ,ὅς,p-s---nn-
17,κελεύει,κελεύω,v3spia---
18,",",punc1,u--------
19,ἐάν,ἐάν,c--------
20,τις,τις,p-s---mn-
21,τὸν,ὁ,l-s---ma-
22,τῶν,ὁ,l-p---mg-
23,Ἀθηναίων,Ἀθήναιος,n-p---mg-
24,δῆμον,δῆμος,n-s---ma-
25,ἀδικῇ,ἀδικέω,v3spsa---
26,",",punc1,u--------
27,δεδεμένον,δέω1,v-srpema-
28,ἀποδικεῖν,ἀποδικέω,v--pna---
29,ἐν,ἐν,r--------
30,τῷ,ὁ,l-s---md-
31,δήμῳ,δῆμος,n-s---md-
32,",",punc1,u--------
33,καὶ,καί,c--------
34,ἐὰν,ἐάν,c--------
35,καταγνωσθῇ,καταγιγνώσκω,v3sasp---
36,ἀδικεῖν,ἀδικέω,v--pna---
37,",",punc1,u--------
38,ἀποθανεῖν,ἀποθνήσκω,v--ana---
39,εἰς,εἰς,r--------
40,τὸ,ὁ,l-s---na-
41,βάραθρον,βάραθρον,n-s---na-
42,ἐμβληθέντα,ἐμβάλλω,v-sappma-
43,",",punc1,u--------
44,τὰ,ὁ,l-p---na-
45,δὲ,δέ,c--------
46,χρήματα,χρῆμα,n-p---na-
47,αὐτοῦ,αὐτός,p-s---mg-
48,δημευθῆναι,δημεύω,v--anp---
49,καὶ,καί,c--------
50,τῆς,ὁ,l-s---fg-
51,θεοῦ,θεός,n-s---fg-
52,τὸ,ὁ,l-s---na-
53,ἐπιδέκατον,ἐπιδέκατος,a-s---na-
54,εἶναι,εἰμί,v--pna---
55,.,punc1,u--------
