@id,@form,@lemma,@postag
1,ὁ,ὁ,l-s---mn-
2,δὲ,δέ,d--------
3,Ἀντίοχος,Ἀντίοχος,n-s---mn-
4,τῇ,ὁ,l-s---fd-
5,τε,τε,d--------
6,αὑτοῦ,ἑαυτοῦ,p-s---mg-
7,νηὶ,ναῦς,n-s---fd-
8,καὶ,καί,c--------
9,ἄλλῃ,ἄλλος,p-s---fd-
10,ἐκ,ἐκ,r--------
11,Νοτίου,Νότιον,n-s---ng-
12,εἰς,εἰς,r--------
13,τὸν,ὁ,l-s---ma-
14,λιμένα,λιμήν,n-s---ma-
15,τῶν,ὁ,l-p---mg-
16,Ἐφεσίων,Ἐφέσιος,n-p---mg-
17,εἰσπλεύσας,εἰσπλέω,v-sapamn-
18,παρʼ,παρά,r--------
19,αὐτὰς,αὐτός,a-p---fa_
20,τὰς,ὁ,l-p---fa-
21,πρῴρας,πρῷρα,n-p---fa-
22,τῶν,ὁ,l-p---fg-
23,Λυσάνδρου,Λύσανδρος,n-s---mg-
24,νεῶν,ναῦς,n-p---fg-
25,παρέπλει,παραπλέω,v3siia---
26,.,punc1,u--------
