@id,@form,@lemma,@postag,@relation
1,Νομάδας,νομάς,n-p---ma-,OBJ
2,μὲν,μέν,d--------,AuxY
3,ἐν,ἐν,r--------,AuxP
4,Λιβύῃ,Λιβύη,n-s---fd-,ATR
5,μέχρι,μέχρι,r--------,AuxP
6,τῶν,ὁ,l-p---fg-,ATR
7,μεσημβρινῶν,μεσημβρινός,a-p---fg-,ATR
8,ἀνέκοψεν,ἀνακόπτω,v3saia---,PRED_CO
9,ἠιόνων,ἠιών,n-p---fg-,ADV
10,",",punc1,u--------,AuxX
11,Ἰβηρίαν,Ἰβηρίη,n-s---fa-,OBJ
12,δὲ,δέ,c--------,COORD
13,Σερτωρίῳ,Σερτώριος,n-s---md-,OBJ
14,συννοσήσασαν,συννοσέω,v-sapafa-,ATR
15,ἄχρι,ἄχρι,r--------,AuxP
16,τῆς,ὁ,l-s---fg-,ATR
17,Ἀτλαντικῆς,Ἀτλαντικός,a-s---fg-,ATR
18,κατεστρέψατο,καταστρέφω,v3saim---,PRED_CO
19,θαλάττης,θάλασσα,n-s---fg-,ADV
20,·,punc1,u--------,AuxK
