@id,@form,@lemma,@postag
1,ὅτι,ὅτι1,d--------
2,ἐκεῖνα,ἐκεῖνος,p-p---nn-
3,μὲν,μέν,d--------
4,ἅπαντα,ἅπας,a-p---nn-
5,νόμῳ,νόμος,n-s---md-
6,τέτακται,τάσσω,v3srie---
7,",",punc1,u--------
8,καὶ,καί,c--------
9,πρόοιδεν,πρόοιδα,v3sria---
10,ἕκαστος,ἕκαστος,a-s---mn-
11,ὑμῶν,σύ,p-p---mg-
12,ἐκ,ἐκ,r--------
13,πολλοῦ,πολύς,a-s---ng-
14,τίς,τις,p-s---mn-
15,χορηγὸς,χορηγός,n-s---mn-
16,ἢ,ἤ1,c--------
17,γυμνασίαρχος,γυμνασιάρχης,n-s---mn-
18,τῆς,ὁ,l-s---fg-
19,φυλῆς,φυλή,n-s---fg-
20,",",punc1,u--------
21,πότε,ποτέ,d--------
22,καὶ,καί,d--------
23,παρὰ,παρά,r--------
24,τοῦ,ὅς,p-s---mg-
25,καὶ,καί,c--------
26,τί,τις,p-s---na-
27,λαβόντα,λαμβάνω,v-sapama-
28,τί,τις,p-s---na-
29,δεῖ,δεῖ,v3spia---
30,ποιεῖν,ποιέω,v--pna---
31,",",punc1,u--------
32,οὐδὲν,οὐδείς,p-s---nn-
33,ἀνεξέταστον,ἀνεξέταστος,a-s---nn-
34,οὐδʼ,οὐδʼ,c--------
35,ἀόριστον,ἀόριστος,a-s---nn-
36,ἐν,ἐν,r--------
37,τούτοις,οὗτος,p-p---nd-
38,ἠμέληται,ἀμελέω,v3srie---
39,·,punc1,u--------
40,[0],,
