@id,@form,@lemma,@postag
1,εἰ,εἰ,c--------
2,γὰρ,γάρ,d--------
3,ἔχων,ἔχω,v-sppamn-
4,ἃ,ὅς,p-p---na-
5,κατέστραπται,καταστρέφω,v3srie---
6,καὶ,καί,c--------
7,προείληφεν,προλαμβάνω,v3sria---
8,ἡσυχίαν,ἡσυχία,n-s---fa-
9,ἔχειν,ἔχω,v--pna---
10,ἤθελε,ἐθέλω,v3siia---
11,καὶ,καί,c--------
12,μηδὲν,μηδείς,p-s---na-
13,ἔπραττεν,πράσσω,v3siia---
14,ἔτι,ἔτι,d--------
15,",",punc1,u--------
16,ἀποχρῆν,ἀποχράω,v--pna---
17,ἐνίοις,ἔνιοι,a-p---md-
18,ὑμῶν,σύ,p-p---mg-
19,ἄν,ἄν1,d--------
20,μοι,ἐγώ,p1s---md-
21,δοκεῖ,δοκέω,v3spia---
22,",",punc1,u--------
23,ἐξ,ἐκ,r--------
24,ὧν,ὅς,p-p---ng-
25,αἰσχύνην,αἰσχύνη,n-s---fa-
26,καὶ,καί,d--------
27,ἀνανδρίαν,ἀνανδρία,n-s---fa-
28,καὶ,καί,c--------
29,πάντα,πᾶς,a-p---na-
30,τὰ,ὁ,l-p---na-
31,αἴσχιστʼ,αἰσχρός,a-p---nas
32,ὠφληκότες,ὀφλισκάνω,v-prpamn-
33,ἂν,ἄν1,d--------
34,ἦμεν,εἰμί,v1piia---
35,δημοσίᾳ,δημοσίᾳ,d--------
36,·,punc1,u--------
