@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ὑμεῖς,σύ,p-p---mn-
3,",",punc1,u--------
4,ἂν,ἐάν,c--------
5,ἐν,ἐν,r--------
6,Χερρονήσῳ,Χερσόνησος,n-s---fd-
7,πύθησθε,πυνθάνομαι,v2pasa---
8,Φίλιππον,Φίλιππος,n-s---ma-
9,",",punc1,u--------
10,ἐκεῖσε,ἐκεῖσε,d--------
11,βοηθεῖν,βοηθέω,v--pna---
12,ψηφίζεσθε,ψηφίζω,v2ppie---
13,",",punc1,u--------
14,ἂν,ἐάν,c--------
15,ἐν,ἐν,r--------
16,Πύλαις,Πύλαι,n-p---fd-
17,",",punc1,u--------
18,ἐκεῖσε,ἐκεῖσε,d--------
19,",",punc1,u--------
20,ἂν,ἐάν,c--------
21,ἄλλοθί,ἄλλοθι,d--------
22,που,πού,d--------
23,",",punc1,u--------
24,συμπαραθεῖτʼ,συμπαραθέω,v2ppia---
25,ἄνω,ἄνω2,d--------
26,κάτω,κάτω,d--------
27,",",punc1,u--------
28,καὶ,καί,c--------
29,στρατηγεῖσθʼ,στρατηγέω,v2ppie---
30,ὑπʼ,ὑπό,r--------
31,ἐκείνου,ἐκεῖνος,p-s---mg-
32,",",punc1,u--------
33,βεβούλευσθε,βουλεύω,v2prie---
34,δʼ,δέ,d--------
35,οὐδὲν,οὐδείς,p-s---na-
36,αὐτοὶ,αὐτός,p-p---mn-
37,συμφέρον,συμφέρω,v-sppana-
38,περὶ,περί,r--------
39,τοῦ,ὁ,l-s---mg-
40,πολέμου,πόλεμος,n-s---mg-
41,",",punc1,u--------
42,οὐ,οὐ,d--------
43,-δὲ,δέ,c--------
44,πρὸ,πρό,r--------
45,τῶν,ὁ,l-p---ng-
46,πραγμάτων,πρᾶγμα,n-p---ng-
47,προορᾶτʼ,προοράω,v2ppia---
48,οὐδέν,οὐδείς,p-s---na-
49,",",punc1,u--------
50,πρὶν,πρίν,c--------
51,ἂν,ἄν1,d--------
52,ἢ,ἤ1,d--------
53,γεγενημένον,γίγνομαι,v-srpena-
54,ἢ,ἤ1,c--------
55,γιγνόμενόν,γίγνομαι,v-sppena-
56,τι,τις,p-s---na-
57,πύθησθε,πυνθάνομαι,v2pase---
58,.,punc1,u--------
59,πύθησθε,πυνθάνομαι,v2pase---
60,πύθησθε,πυνθάνομαι,v2pase---
61,ψηφίζεσθε,ψηφίζω,v2ppie---
62,βοηθεῖν,βοηθέω,v--pna---
63,εἶναι,εἰμί,v--pna---
64,εἶναι,εἰμί,v--pna---
