@id,@form,@lemma,@postag
1,πρῶτον,πρῶτος,a-s---na-
2,μὲν,μέν,d--------
3,οὖν,οὖν,d--------
4,οὐκ,οὐ,d--------
5,ἀθυμητέον,ἀθυμητέον,a-s---nn-
6,",",punc1,u--------
7,ὦ,ὦ,i--------
8,ἄνδρες,ἀνήρ,n-p---mv-
9,Ἀθηναῖοι,Ἀθηναῖος,n-p---mv-
10,",",punc1,u--------
11,τοῖς,ὁ,l-p---nd-
12,παροῦσι,πάρειμι1,v-pppand-
13,πράγμασιν,πρᾶγμα,n-p---nd-
14,",",punc1,u--------
15,οὐδʼ,οὐδέ,d-------_
16,εἰ,εἰ,c--------
17,πάνυ,πάνυ,d--------
18,φαύλως,φαῦλος,d-------_
19,ἔχειν,ἔχω,v--pna---
20,δοκεῖ,δοκέω,v3spia---
21,.,punc1,u--------
