@id;@form;@lemma;@postag;@relation
1;διόπερ;διόπερ;d--------;AuxY
2;ἀνάστατοι;ἀνάστατος;a-p---mn-;PNOM
3;ἐγένοντο;γίγνομαι;v3paim---;PRED_CO
4;καὶ;καί;c--------;COORD
5;διεφθάρησαν;διαφθείρω;v3paip---;PRED_CO
6;ἅπαντες;ἅπας;a-p---mn-;SBJ_CO
7;,;punc;u--------;AuxX
8;οἱ;ὁ;l-p---mn-;ATR
9;καὶ;καί;c--------;COORD
10;τὸν;ὁ;l-s---ma-;ATR
11;τῶν;ὁ;l-p---mg-;ATR
12;Ὀλυμπίων;Ὀλύμπιος;n-p---mg-;ATR
13;τῶν;ὁ;l-p---mg-;ATR
14;πάνυ;πάνυ;d--------;AuxZ
15;ἀγῶνα;ἀγών;n-s---ma-;OBJ
16;ἀμαυρῶσαι;ἀμαυρόω;v--ana---;OBJ
17;ἐθελήσαντες;ἐθέλω;v-papamn-;SBJ_CO
18;.;punc;u--------;AuxK
