@id,@form,@lemma,@postag
1,ὑποστάντες,ὑφίστημι,v-papamn-
2,δὲ,δέ,d--------
3,γενναίως,γενναῖος,d--------
4,τὸν,ὁ,l-s---ma-
5,πόλεμον,πόλεμος,n-s---ma-
6,τοῦτον,οὗτος,a-s---ma-
7,καὶ,καί,c--------
8,τὸ,ὁ,l-s---na-
9,τελευταῖον,τελευταῖος,a-s---na-
10,τάς,ὁ,l-p---fa-
11,τε,τε,d--------
12,δυνάμεις,δύναμις,n-p---fa-
13,καὶ,καί,c--------
14,Πύρρον,Πύρρος,n-s---ma-
15,ἐκβαλόντες,ἐκβάλλω,v-papamn-
16,ἐκ,ἐκ,r--------
17,τῆς,ὁ,l-s---fg-
18,Ἰταλίας,Ἰταλία,n-s---fg-
19,αὖθις,αὖθις,d--------
20,ἐπολέμουν,πολεμόω,v3piia---
21,καὶ,καί,c--------
22,κατεστρέφοντο,καταστρέφω,v3piie---
23,τοὺς,ὁ,l-p---ma-
24,κοινωνήσαντας,κοινωνέω,v-papama-
25,Πύρρῳ,Πύρρος,n-s---md-
26,τῶν,ὁ,l-p---ng-
27,πραγμάτων,πρᾶγμα,n-p---ng-
28,.,punc1,u--------
