@id,@form,@lemma,@postag
1,Ῥωμαῖοί,Ῥωμαῖος,n-p---mn-
2,γε,γε,d--------
3,μὴν,μήν,d--------
4,οὐ,οὐ,d--------
5,τινὰ,τις,a-p---na-
6,μέρη,μέρος,n-p---na-
7,",",punc1,u--------
8,σχεδὸν,σχεδόν,d--------
9,δὲ,δέ,c--------
10,πᾶσαν,πᾶς,a-s---fa-
11,πεποιημένοι,ποιέω,v-prpemn-
12,τὴν,ὁ,l-s---fa-
13,οἰκουμένην,οἰκουμένη,n-s---fa-
14,ὑπήκοον,ὑπήκοον,n-s---nn-
15,αὑτοῖς,ἑαυτοῦ,p-p---md-
16,",",punc1,u--------
17,ἀνυπόστατον,ἀνυπόστατος,a-s---na-
18,μὲν,μέν,d--------
19,τοῖς,ὁ,l-p---md-
20,ὑπάρχουσι,ὑπάρχω,v-pppamd-
21,πᾶσιν,πᾶς,a-p---md-
22,",",punc1,u--------
23,ἀνυπέρβλητον,ἀνυπέρβλητος,a-s---ma-
24,δὲ,δέ,c--------
25,καὶ,καί,d--------
26,τοῖς,ὁ,l-p---md-
27,ἐπιγινομένοις,ἐπιγίγνομαι,v-pppemd-
28,ὑπεροχὴν,ὑπεροχή,n-s---fa-
29,κατέλιπον,καταλιμπάνω,v3paia---
30,τῆς,ὁ,l-s---fg-
31,αὑτῶν,ἑαυτοῦ,p-p---mg-
32,δυναστείας,δυναστεία,n-s---fg-
33,.,punc1,u--------
