@id;@form;@lemma;@postag;@relation
1;περὶ;περί;r--------;AuxP
2;δὲ;δέ;d--------;AuxY
3;τῆς;ὁ;l-s---fg-;ATR
4;ψυχῆς;ψυχή;n-s---fg-;ADV
5;τῆς;ὁ;l-s---fg-;ATR
6;ἐμῆς;ἐμός;a-s---fg-;ATR
7;οὐ;οὐ;d--------;AuxZ
8;-δὲ;δέ;d--------;AuxZ
9;τῇ;ὁ;l-s---fd-;ATR
10;μητρί;μήτηρ;n-s---fd-;OBJ
11;,;punc;u--------;AuxX
12;μήπως;μήπως;c--------;AuxC
13;ἀγνοήσασα;ἀγνοέω;v-sapafn-;ADV
14;τὴν;ὁ;l-s---fa-;ATR
15;μέλαιναν;μέλας;a-s---fa-;ATR
16;ἀντὶ;ἀντί;r--------;AuxP
17;τῆς;ὁ;l-s---fg-;ATR
18;λευκῆς;λευκός;a-s---fg-;ADV
19;ἐπενέγκῃ;ἐπιφέρω;v3sasa---;ADV
20;ψῆφον;ψῆφος;n-s---fa-;OBJ
21;.;punc;u--------;AuxX
