@id,@form,@lemma,@postag,@relation
1,οὐ,οὐ,d-------_,AuxZ
2,γὰρ,γάρ,d--------,AuxY
3,ᾤετο,οἴομαι,v3siie---,PRED
4,οἷόν,οἷος,a-s---na-,PNOM
5,τε,τε,d--------,AuxZ
6,εἶναι,εἰμί,v--pna---,OBJ
7,μὴ,μή,d--------,AuxZ
8,αὐτόν,αὐτός,p-s---ma-,SBJ
9,τινα,τις,p-s---ma-,PNOM
10,ὄντα,εἰμί,v-sppama-,ATR
11,οἷον,οἷος,a-s---ma-,PNOM
12,δεῖ,δεῖ,v3siia---,ATR
13,ἄλλους,ἄλλος,p-p---ma-,OBJ
14,παρορμᾶν,παρορμάω,v--pna---,SBJ
15,ἐπὶ,ἐπί,r--------,AuxP
16,τὰ,ὁ,l-p---na-,ATR
17,καλὰ,καλός,a-p---na_,ATR_CO
18,καὶ,καί,c--------,COORD
19,ἀγαθὰ,ἀγαθός,a-p---na-,ATR_CO
20,ἔργα,ἔργον,n-p---na-,OBJ
21,.,punc1,u--------,AuxK
22,εἶναι,εἰμί,v--pna---,SBJ
