@id,@form,@lemma,@postag,@relation
1,ἢν,ἐάν,c--------,AuxC
2,γὰρ,γάρ,d--------,AuxY
3,ἐγὼ,ἐγώ,p1s---mn-,SBJ
4,σχολὴν,σχολή,n-s---fa-,OBJ
5,ἄγω,ἄγω,v1spsa---,ADV
6,ἀπὸ,ἀπό,r--------,AuxP
7,τούτων,οὗτος,p-p---ng-,ADV
8,",",punc1,u--------,AuxX
9,ἐμοί,ἐγώ,p1s---md-,ADV_CO
10,τέ,τε,d--------,AuxY
11,σε,σύ,p-s---ma-,SBJ
12,οἴομαι,οἴομαι,v1spie---,PRED
13,πολλὰ,πολύς,a-p---na-,ADV
14,καὶ,καί,c--------,COORD
15,Κύρῳ,Κῦρος,n-s---md-,ADV_CO
16,χρήσιμον,χρήσιμος,a-s---ma-,PNOM
17,ἔσεσθαι,εἰμί,v--fnm---,OBJ
18,.,punc1,u--------,AuxK
