@id,@form,@lemma,@postag,@relation
1,ἴδοι,εἶδον,v3saoa---,OBJ
2,δ᾽,δέ,d--------,AuxY
3,ἄν,ἄν1,d--------,AuxY
4,τις,τις,p-s---mn-,SBJ
5,",",punc1,u--------,AuxX
6,φησίν,φημί,v3spia---,PRED
7,",",punc1,u--------,AuxX
8,καὶ,καί,d--------,AuxZ
9,τὰς,ὁ,l-p---fa-,ATR
10,καλουμένας,καλέω,v-pppefa-,OBJ
11,ἀκταίας,ἀκταῖος,a-p---fa-,PNOM
12,",",punc1,u--------,AuxX
13,ὅπερ,ὅσπερ,p-s---nn-,SBJ
14,ἐστὶ,εἰμί,v3spia---,ATR
15,καὶ,καί,d--------,AuxZ
16,πολυτελέστατον,πολυτελής,a-s---mas,PNOM
17,ἐν,ἐν,r--------,AuxP
18,τοῖς,ὁ,l-p---nd-,ATR
19,Περσικοῖς,Περσικός,a-p---nd-,ATR
20,περιβλήμασιν,περίβλημα,n-p---nd-,ATR
21,.,punc1,u--------,AuxK
