@id;@form;@lemma;@postag;@relation
1;ἔπραττε;πράσσω;v3siia---;PRED
2;δὲ;δέ;d--------;AuxY
3;Ἀμόλιος;Ἀμόλιος;n-s---mn-;SBJ
4;τοῦτο;οὗτος;p-s---na-;OBJ
5;μετ᾽;μετά;r--------;AuxP
6;ὀνομάτων;ὄνομα;n-p---ng-;ADV
7;καλῶν;καλός;a-p---ng-;ATR
8;,;punc;u--------;AuxX
9;ὡς;ὡς;d--------;AuxZ
10;τιμὴν;τιμή;n-s---fa-;OBJ_CO
11;τῷ;ὁ;l-s---nd-;ATR
12;γένει;γένος;n-s---nd-;OBJ
13;καὶ;καί;c--------;COORD
14;κόσμον;κόσμος;n-s---ma-;OBJ_CO
15;περιτιθεὶς;περιτίθημι;v-sppamn-;ADV
16;οὔ;οὐ;d--------;AuxZ
17;-τε;τε;d--------;AuxY
18;αὐτὸς;αὐτός;p-s---mn-;AtvV
19;εἰσηγησάμενος;εἰσηγέομαι;v-sapemn-;ADV_CO
20;τὸν;ὁ;l-s---ma-;ATR
21;νόμον;νόμος;n-s---ma-;OBJ
22;τόνδε;ὅδε;a-s---ma-;ATR
23;οὔ;οὐ;d--------;AuxZ
24;-τε;τε;c--------;COORD
25;κοινῷ;κοινός;a-s---md-;PNOM
26;ὄντι;εἰμί;v-sppamd-;OBJ
27;πρῶτον;πρῶτος;a-s---mas;ATV
28;ἀναγκάσας;ἀναγκάζω;v-pfpafa-;ADV_CO
29;τῶν;ὁ;l-p---mg-;ATR
30;ἐν;ἐν;r--------;AuxP
31;ἀξιώματι;ἀξίωμα;n-s---nd-;ATR
32;χρῆσθαι;χράω;v--pne---;OBJ
33;τὸν;ὁ;l-s---ma-;ATR
34;ἀδελφόν;ἀδελφός;n-s---ma-;SBJ
35;,;punc;u--------;AuxX
36;ἐν;ἐν;r--------;AuxP
37;ἔθει;ἔθος;n-s---nd-;PNOM_CO
38;δὲ;δέ;c--------;COORD
39;τοῖς;ὁ;l-p---md-;ATR
40;Ἀλβανοῖς;Ἀλβανός;n-p---md-;ATR
41;καὶ;καί;c--------;COORD
42;ἐν;ἐν;r--------;AuxP
43;καλῷ;καλός;a-s---nd-;PNOM_CO
44;ὂν;εἰμί;v-sppana-;ADV_CO
45;τὰς;ὁ;l-p---fa-;ATR
46;εὐγενεστάτας;εὐγενής;a-p---fas;ATR
47;ἀποδείκνυσθαι;ἀποδείκνυμι;v--pne---;SBJ
48;κόρας;κόρη;n-p---fa-;OBJ
49;τῆς;ὁ;l-s---fg-;ATR
50;Ἑστίας;Ἑστία;n-s---fg-;ATR
51;προπόλους;πρόπολος;a-p---fa-;OCOMP
52;.;punc;u--------;AuxK
