,@id,@form,@lemma,@postag,@relation
0,1,ἐγὼ,ἐγώ,p1s---mn-,SBJ
1,2,ἀγόμενον,ἄγω,v-sppema-,ATR
2,3,εἰς,εἰς,r--------,AuxP
3,4,δουλείαν,δουλεία,n-s---fa-,OBJ
4,5,ὑπὸ,ὑπό,r--------,AuxP
5,6,Ἡγησάνδρου,Ἡγήσανδρος,n-s---mg-,OBJ
6,7,Πιττάλακον,Πιττάλακος,n-s---ma-,OBJ
7,8,ἀφειλόμην,ἀφαιρέω,v1saim---,PRED_CO
8,9,εἰς,εἰς,r--------,AuxP
9,10,ἐλευθερίαν,ἐλευθερία,n-s---fa-,ADV
10,11,",",punc1,u--------,AuxX
11,12,καὶ,καί,c--------,COORD
12,13,τὰ,ὁ,l-p---na-,OBJ
13,14,ἑξῆς,ἑξῆς,d--------,ATR
14,15,.,punc1,u--------,AuxX
