,@id,@form,@lemma,@postag,@relation
0,1,ἵν᾽,ἵνα,c--------,AuxC
1,2,ὑμῖν,σύ,p2p---md-,OBJ
2,3,ἐπιδείξω,ἐπιδείκνυμι,v1sasa---,ADV
3,4,οἵους,οἷος,a-p---ma-,ATR
4,5,ἀπεργάζεται,ἀπεργάζομαι,v3spie---,OBJ
5,6,ἀνθρώπους,ἄνθρωπος,n-p---ma-,OBJ
6,7,τὸ,ὁ,l-s---nn-,ATR
7,8,ἐπιτήδευμα,ἐπιτήδευμα,n-s---nn-,SBJ
8,9,τοῦτο,οὗτος,a-s---nn-,ATR
9,10,",",punc1,u--------,AuxX
10,11,ὡς,ὡς,d--------,AuxZ
11,12,καταφρονοῦντας,καταφρονέω,v-pppama-,ADV_CO
12,13,μὲν,μέν,d--------,AuxY
13,14,τῶν,ὁ,l-p---mg-,ATR
14,15,θεῶν,θεός,n-p---mg-,OBJ
15,16,",",punc1,u--------,AuxX
16,17,ὑπερορῶντας,ὑπεροράω,v-pppama-,ADV_CO
17,18,δὲ,δέ,d--------,AuxY
18,19,τοὺς,ὁ,l-p---ma-,ATR
19,20,νόμους,νόμος,n-p---ma-,OBJ
20,21,",",punc1,u--------,AuxX
21,22,ὀλιγώρως,ὀλίγωρος,d--------,ADV
22,23,δὲ,δέ,c--------,COORD
23,24,ἔχοντας,ἔχω,v-pppama-,ADV_CO
24,25,πρὸς,πρός,r--------,AuxP
25,26,ἅπασαν,ἅπας,a-s---fa-,ATR
26,27,αἰσχύνην,αἰσχύνη,n-s---fa-,ADV
27,28,.,punc1,u--------,AuxK
