@id,@form,@lemma,@postag,@relation
1,εἰ,εἰ,c--------,AuxC
2,μὴ,μή,d--------,AuxZ
3,καὶ,καί,d--------,AuxZ
4,ἐμὲ,ἐγώ,p1s---ma-,SBJ
5,δεῖ,δεῖ,v3siia---,OBJ
6,",",punc1,u--------,AuxX
7,φησίν,φημί,v3spia---,PRED
8,",",punc1,u--------,AuxX
9,ὑπακούειν,ὑπακούω,v--pna---,SBJ
10,τοῖς,ὁ,l-p---md-,ATR
11,ὄχλοις,ὄχλος,n-p---md-,OBJ
12,μὴ,μή,d--------,AuxZ
13,Δημοσθένην,Δημοσθένης,n-s---ma-,PNOM_CO
14,καλούμενον,καλέω,v-sppema-,ADV
15,",",punc1,u--------,AuxX
16,ἀλλὰ,ἀλλά,c--------,COORD
17,Βάταλον,Βάταλος,n-s---ma-,PNOM_CO
18,",",punc1,u--------,AuxX
19,ὅτι,ὅτι2,c--------,AuxC
20,ταύτην,οὗτος,a-s---fa_,ATR
21,ἐξ,ἐκ,r--------,AuxP
22,ὑποκορίσματος,ὑποκόρισμα,n-s---ng-,ATR
23,τίτθης,τίτθη,n-s---fg-,ADV
24,τὴν,ὁ,l-s---fa-,ATR
25,ἐπωνυμίαν,ἐπωνυμία,n-s---fa-,OBJ
26,ἔχω,ἔχω,v1spia---,ADV
27,.,punc1,u--------,AuxK
