,@id,@form,@lemma,@postag,@relation
0,1,αἵ,ὁ,l-p---fn-,ATR
1,2,τε,τε,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,δυνάμεις,δύναμις,n-p---fn-,SBJ
4,5,ἀμφοτέρων,ἀμφότερος,a-p---mg-,ATR
5,6,ἦσαν,εἰμί,v3piia---,PRED_CO
6,7,ἐφάμιλλοι,ἐφάμιλλος,a-p---mn-,PNOM
7,8,",",punc1,u--------,AuxX
8,9,τά,ὁ,l-p---nn-,SBJ
9,10,τε,τε,d--------,AuxY
10,11,κατὰ,κατά,r--------,AuxP
11,12,τοὺς,ὁ,l-p---ma-,ATR
12,13,χάρακας,χάραξ,n-p---ma-,ATR
13,14,ὁμοίως,ὅμοιος,d--------,ADV
14,15,ἀπρόσιτα,ἀπρόσιτος,a-p---nn-,PNOM
15,16,διὰ,διά,r--------,AuxP
16,17,τὴν,ὁ,l-s---fa-,ATR
17,18,ὀχυρότητα,ὀχυρότης,n-s---fa-,ADV
18,19,",",punc1,u--------,AuxX
19,20,τό,ὁ,l-s---nn-,ATR
20,21,τε,τε,c--------,COORD
21,22,διάστημα,διάστημα,n-s---nn-,SBJ
22,23,τῶν,ὁ,l-p---ng-,ATR
23,24,στρατοπέδων,στρατόπεδον,n-p---ng-,ATR
24,25,βραχὺ,βραχύς,a-s---nn-,PNOM
25,26,παντελῶς,παντελής,d--------,ADV
26,27,.,punc1,u--------,AuxK
27,28,ἦν,εἰμί,v3siia---,PRED_CO
