,@id,@form,@lemma,@postag,@relation
0,1,ἐγὼ,ἐγώ,p1s---mn-,SBJ
1,2,μὲν,μέν,d--------,AuxY
2,3,τοίνυν,τοίνυν,d--------,AuxY
3,4,",",",",u--------,AuxX
4,5,εἰς,εἰς,r--------,AuxP
5,6,ἃ,ὅς,a-p---na-,ATR
6,7,οὗτος,οὗτος,p-s---mn-,SBJ
7,8,κατέφυγεν,καταφεύγω,v3saia---,ATR
8,9,τότε,τότε,d--------,ADV
9,10,δίκαια,δίκαιος,a-p---na-,OBJ
10,11,",",",",u--------,AuxX
11,12,ἐκ,ἐκ,r--------,AuxP
12,13,τούτων,οὗτος,p-p---ng-,PNOM_AP
13,14,οἴομαι,οἴομαι,v1spie---,PRED
14,15,δεῖν,δέω,v--pna---,OBJ
15,16,τὸν,ὁ,l-s---ma-,ATR
16,17,ἔλεγχον,ἔλεγχος,n-s---ma-,SBJ
17,18,γενέσθαι,γίγνομαι,v--anm---,SBJ
18,19,",",",",u--------,APOS
19,20,ἐκ,ἐκ,r--------,AuxP
20,21,τῆς,ὁ,l-s---fg-,ATR
21,22,ἀνθρώπου,ἄνθρωπος,n-s---fg-,ADV
22,23,βασανιζομένης,βασανίζω,v-sppefg-,PNOM_AP
23,24,",",",",u--------,AuxX
24,25,ὁπότερος,ὁπότερος,p-s---mn-,SBJ
25,26,ἦρξεν,ἄρχω,v3saia---,ATR
26,27,χειρῶν,χείρ,n-p---fg-,OBJ
27,28,ἀδίκων,ἄδικος,a-p---fg-,ATR
28,29,·,·,u--------,AuxK
