@ref,@id,@form,@lemma,@postag,@relation
Leuven|0010-020|2|1,1,κατ’,κατά,r--------,AuxP
Leuven|0010-020|2|2,2,ἐκεῖνον,ἐκεῖνος,p-s---ma-,ATR
Leuven|0010-020|2|3,3,μὲν,μέν,d--------,AuxY
Leuven|0010-020|2|4,4,γὰρ,γάρ,d--------,AuxY
Leuven|0010-020|2|5,5,τὸν,ὁ,l-s---ma-,ATR
Leuven|0010-020|2|6,6,χρόνον,χρόνος,n-s---ma-,ADV
Leuven|0010-020|2|7,7,συνεβούλευον,συμβουλεύω,v1siia---,PRED
Leuven|0010-020|2|8,8,ὡς,ὡς,c--------,AuxC
Leuven|0010-020|2|9,9,χρὴ,χρή,v3spia---,OBJ
Leuven|0010-020|2|10,10,διαλλάξαντά,διαλλάσσω,v-sapama-,ADV
Leuven|0010-020|2|11,11,σε,σύ,p2s---ca-,SBJ
Leuven|0010-020|2|12,12,τὴν,ὁ,l-s---fa-,ATR
Leuven|0010-020|2|13,13,πόλιν,πόλις,n-s---fa-,OBJ
Leuven|0010-020|2|14,14,τὴν,ὁ,l-s---fa-,ATR_CO
Leuven|0010-020|2|15,15,ἡμετέραν,ἡμέτερος,a-s---fa-,ATR
Leuven|0010-020|2|16,16,καὶ,καί,b--------,AuxY
Leuven|0010-020|2|17,17,τὴν,ὁ,l-s---fa-,ATR_CO
Leuven|0010-020|2|18,18,Λακεδαιμονίων,Λακεδαιμόνιος,a-p---mg-,ATR_CO
Leuven|0010-020|2|19,19,καὶ,καί,b--------,AuxY
Leuven|0010-020|2|20,20,τὴν,ὁ,l-s---fa-,ATR_CO
Leuven|0010-020|2|21,21,Θηβαίων,Θηβαῖος,a-p---mg-,ATR
Leuven|0010-020|2|22,22,καὶ,καί,b--------,COORD
Leuven|0010-020|2|23,23,τὴν,ὁ,l-s---fa-,ATR_CO
Leuven|0010-020|2|24,24,Ἀργείων,Ἀργεῖος,a-p---mg-,ATR
Leuven|0010-020|2|25,25,εἰς,εἰς,r--------,AuxP
Leuven|0010-020|2|26,26,ὁμόνοιαν,ὁμόνοια,n-s---fa-,ADV
Leuven|0010-020|2|27,27,καταστῆσαι,καθίστημι,v--ana---,SBJ
Leuven|0010-020|2|28,28,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0010-020|2|29,29,Ἕλληνας,Ἕλλην,n-p---ma-,OBJ
Leuven|0010-020|2|30,30,",",",",u--------,AuxX
Leuven|0010-020|2|31,31,ἡγούμενος,ἡγέομαι,v-sppemn-,ADV
Leuven|0010-020|2|32,32,",",",",u--------,AuxX
Leuven|0010-020|2|33,33,ἂν,ἐάν,c--------,AuxC
Leuven|0010-020|2|34,34,τὰς,ὁ,l-p---fa-,ATR
Leuven|0010-020|2|35,35,προεστώσας,προΐστημι,v-prpafa-,ATR
Leuven|0010-020|2|36,36,πόλεις,πόλις,n-p---fa-,SBJ
Leuven|0010-020|2|37,37,πείσῃς,πείθω,v2sasa---,ADV
Leuven|0010-020|2|38,38,οὕτω,οὕτως,d--------,ADV
Leuven|0010-020|2|39,39,φρονεῖν,φρονέω,v--pna---,OBJ
Leuven|0010-020|2|40,40,",",",",u--------,AuxX
Leuven|0010-020|2|41,41,ταχέως,ταχύς,d--------,ADV
Leuven|0010-020|2|42,42,καί,καί,b--------,AuxY
Leuven|0010-020|2|43,43,τὰς,ὁ,l-p---fa-,ATR
Leuven|0010-020|2|44,44,ἄλλας,ἄλλος,p-p---fa-,SBJ
Leuven|0010-020|2|45,45,ἐπακολουθήσειν,ἐπακολουθέω,v--rna---,OBJ
Leuven|0010-020|2|46,46,.,.,u--------,AuxK
Leuven|0010-020|2|47,47,[0],_,-,PRED
