@ref,@id,@form,@lemma,@postag,@relation
Leuven|0010-020|7|1,1,ταῦτα,οὗτος,p-p---na-,OBJ
Leuven|0010-020|7|2,2,δ’,δέ,d--------,AuxY
Leuven|0010-020|7|3,3,ἀκούοντες,ἀκούω,v-pppamn-,ADV
Leuven|0010-020|7|4,4,ἐδέοντό,δέω,v3piie---,PRED
Leuven|0010-020|7|5,5,μου,ἐγώ,p1s---cg-,OBJ
Leuven|0010-020|7|6,6,πάντες,πᾶς,a-p---mn-,SBJ
Leuven|0010-020|7|7,7,παρακελεύεσθαί,παρακελεύομαι,v--pne---,OBJ_CO
Leuven|0010-020|7|8,8,σοι,σύ,p2s---cd-,OBJ
Leuven|0010-020|7|9,9,καὶ,καί,b--------,COORD
Leuven|0010-020|7|10,10,προτρέπειν,προσρέπω,v--pna---,OBJ_CO
Leuven|0010-020|7|11,11,ἐπὶ,ἐπί,r--------,AuxP
Leuven|0010-020|7|12,12,τῶν,ὁ,l-p---mg-,ATR
Leuven|0010-020|7|13,13,αὐτῶν,αὐτός,p-p---ng-,OBJ
Leuven|0010-020|7|14,14,τούτων,οὗτος,p-p---ng-,ATR
Leuven|0010-020|7|15,15,μένειν,μένω,v--pna---,OBJ
Leuven|0010-020|7|16,16,",",",",u--------,AuxX
Leuven|0010-020|7|17,17,ὡς,ὡς,d--------,AuxY
Leuven|0010-020|7|18,18,οὐδέποτ’,οὐδέποτε,d--------,ADV
Leuven|0010-020|7|19,19,ἂν,ἄν,d--------,AuxY
Leuven|0010-020|7|20,20,γενομένων,γίγνομαι,v-papmng-,ADV
Leuven|0010-020|7|21,21,οὔτε,οὔτε,b--------,AuxY
Leuven|0010-020|7|22,22,καλλιόνων,καλός,a-p---ngc,ATR_CO
Leuven|0010-020|7|23,23,ἔργων,ἔργον,n-p---ng-,SBJ
Leuven|0010-020|7|24,24,οὔτ’,οὔτε,b--------,AuxY
Leuven|0010-020|7|25,25,ὠφελιμωτέρων,ὠφέλιμος,a-p---mgc,ATR_CO
Leuven|0010-020|7|26,26,τοῖς,ὁ,l-p---md-,ATR
Leuven|0010-020|7|27,27,Ἕλλησιν,Ἕλλην,n-p---md-,ADV
Leuven|0010-020|7|28,28,οὔτ’,οὔτε,b--------,COORD
Leuven|0010-020|7|29,29,ἐν,ἐν,r--------,AuxP
Leuven|0010-020|7|30,30,καιρῷ,καιρός,n-s---md-,ATR_CO
Leuven|0010-020|7|31,31,μᾶλλον,μάλα,d-------c,ADV
Leuven|0010-020|7|32,32,πραχθησομένων,πράσσω,v-pfppng-,ADV
Leuven|0010-020|7|33,33,.,.,u--------,AuxK
