@ref,@id,@form,@lemma,@postag,@relation
Leuven|0010-020|4|1,1,διὰ,διά,r--------,AuxP
Leuven|0010-020|4|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0010-020|4|3,3,τὸν,ὁ,l-s---ma-,ATR
Leuven|0010-020|4|4,4,ἀγῶνα,ἀγών,n-s---ma-,ADV
Leuven|0010-020|4|5,5,τὸν,ὁ,l-s---ma-,ATR
Leuven|0010-020|4|6,6,γεγενημένον,γίγνομαι,v-srpema-,ATR
Leuven|0010-020|4|7,7,ἠναγκασμένοι,ἀναγκάζω,v-prpemn-,PNOM
Leuven|0010-020|4|8,8,πάντες,πᾶς,a-p---mn-,SBJ
Leuven|0010-020|4|9,9,εἰσὶν,εἰμί,v3ppia---,PRED_CO
Leuven|0010-020|4|10,10,εὖ,εὖ,d--------,ADV
Leuven|0010-020|4|11,11,φρονεῖν,φρονέω,v--pna---,OBJ_CO
Leuven|0010-020|4|12,12,καὶ,καί,b--------,COORD
Leuven|0010-020|4|13,13,τούτων,οὗτος,p-p---ng-,OBJ
Leuven|0010-020|4|14,14,ἐπιθυμεῖν,ἐπιθυμέω,v--pna---,OBJ_CO
Leuven|0010-020|4|15,15,ὧν,ὅς,p-p---ng-,OBJ
Leuven|0010-020|4|16,16,ὑπονοοῦσί,ὑπονοέω,v3ppia---,ATR
Leuven|0010-020|4|17,17,σε,σύ,p2s---ca-,SBJ
Leuven|0010-020|4|18,18,βούλεσθαι,βούλομαι,v--pne---,OBJ
Leuven|0010-020|4|19,19,πράττειν,πράσσω,v--pna---,OBJ_CO
Leuven|0010-020|4|20,20,καὶ,καί,b--------,COORD
Leuven|0010-020|4|21,21,λέγειν,λέγω,v--pna---,OBJ_CO
Leuven|0010-020|4|22,22,",",",",u--------,AuxX
Leuven|0010-020|4|23,23,ὡς,ὡς,c--------,AuxC
Leuven|0010-020|4|24,24,δεῖ,δέω,v3spia---,APOS
Leuven|0010-020|4|25,25,παυσαμένους,παύω,v-papmma-,ADV
Leuven|0010-020|4|26,26,τῆς,ὁ,l-s---fg-,ATR
Leuven|0010-020|4|27,27,μανίας,μανία,n-s---fg-,OBJ_CO
Leuven|0010-020|4|28,28,καὶ,καί,b--------,COORD
Leuven|0010-020|4|29,29,τῆς,ὁ,l-s---fg-,ATR
Leuven|0010-020|4|30,30,πλεονεξίας,πλεονεξία,n-s---fg-,OBJ_CO
Leuven|0010-020|4|31,31,",",",",u--------,AuxX
Leuven|0010-020|4|32,32,ἣν,ὅς,p-s---fa-,OBJ
Leuven|0010-020|4|33,33,ἐποιοῦντο,ποιέω,v3piie---,ATR
Leuven|0010-020|4|34,34,πρὸς,πρός,r--------,AuxP
Leuven|0010-020|4|35,35,ἀλλήλους,ἀλλήλων,p-p---ma-,OBJ
Leuven|0010-020|4|36,36,",",",",u--------,AuxX
Leuven|0010-020|4|37,37,εἰς,εἰς,r--------,AuxP
Leuven|0010-020|4|38,38,τὴν,ὁ,l-s---fa-,ATR
Leuven|0010-020|4|39,39,Ἀσίαν,Ἀσία,n-s---fa-,OBJ
Leuven|0010-020|4|40,40,τὸν,ὁ,l-s---ma-,ATR
Leuven|0010-020|4|41,41,πόλεμον,πόλεμος,n-s---ma-,OBJ
Leuven|0010-020|4|42,42,ἐξενεγκεῖν,ἐκφέρω,v--ana---,SBJ
Leuven|0010-020|4|43,43,.,.,u--------,AuxK
