@ref,@id,@form,@lemma,@postag,@relation
Leuven|0010-020|15|1,1,χάριν,χάρις,n-s---fa-,OBJ
Leuven|0010-020|15|2,2,δ’,δέ,d--------,AuxY
Leuven|0010-020|15|3,3,ἔχω,ἔχω,v1spia---,PRED
Leuven|0010-020|15|4,4,τῷ,ὁ,l-s---nd-,ATR
Leuven|0010-020|15|5,5,γήρᾳ,γῆρας,n-s---nd-,OBJ
Leuven|0010-020|15|6,6,ταύτην,οὗτος,p-s---fa-,ATR
Leuven|0010-020|15|7,7,μόνην,μόνος,a-s---fa-,ATR
Leuven|0010-020|15|8,8,",",",",u--------,AuxX
Leuven|0010-020|15|9,9,ὅτι,ὅτι,c--------,AuxC
Leuven|0010-020|15|10,10,προήγαγεν,προάγω,v3saia---,APOS
Leuven|0010-020|15|11,11,εἰς,εἰς,r--------,AuxP
Leuven|0010-020|15|12,12,τοῦτό,οὗτος,p-s---na-,OBJ
Leuven|0010-020|15|13,13,μου,ἐγώ,p1s---cg-,ATR
Leuven|0010-020|15|14,14,τὸν,ὁ,l-s---ma-,ATR
Leuven|0010-020|15|15,15,βίον,βίος,n-s---ma-,OBJ
Leuven|0010-020|15|16,16,",",",",u--------,AuxX
Leuven|0010-020|15|17,17,ὥσθ’,ὥστε,c--------,AuxC
Leuven|0010-020|15|18,18,ἃ,ὅς,p-p---na-,OBJ
Leuven|0010-020|15|19,19,νέος,νέος,a-s---mn-,PNOM
Leuven|0010-020|15|20,20,ὢν,εἰμί,v-sppamn-,ADV
Leuven|0010-020|15|21,21,διενοούμην,διανοέω,v1siie---,ATR_CO
Leuven|0010-020|15|22,22,καὶ,καί,b--------,COORD
Leuven|0010-020|15|23,23,γράφειν,γράφω,v--pna---,OBJ
Leuven|0010-020|15|24,24,ἐπεχείρουν,ἐπιχειρέω,v1siia---,ATR_CO
Leuven|0010-020|15|25,25,ἔν,ἐν,r--------,AuxP
Leuven|0010-020|15|26,26,τε,τε,b--------,AuxY
Leuven|0010-020|15|27,27,τῷ,ὁ,l-s---md-,ATR
Leuven|0010-020|15|28,28,πανηγυρικῷ,πανηγυρικός,a-s---md-,ATR
Leuven|0010-020|15|29,29,λόγῳ,λόγος,n-s---md-,ADV_CO
Leuven|0010-020|15|30,30,καὶ,καί,b--------,COORD
Leuven|0010-020|15|31,31,τῷ,ὁ,l-s---md-,ATR
Leuven|0010-020|15|32,32,πρὸς,πρός,r--------,AuxP
Leuven|0010-020|15|33,33,σὲ,σύ,p2s---ca-,OBJ
Leuven|0010-020|15|34,34,πεμφθέντι,πέμπω,v-sappmd-,ADV_CO
Leuven|0010-020|15|35,35,",",",",u--------,AuxX
Leuven|0010-020|15|36,36,ταῦτα,οὗτος,p-p---na-,ADV
Leuven|0010-020|15|37,37,νῦν,νῦν,d--------,ADV
Leuven|0010-020|15|38,38,τὰ,ὁ,l-p---na-,SBJ
Leuven|0010-020|15|39,39,μὲν,μέν,d--------,AuxY
Leuven|0010-020|15|40,40,ἤδη,ἤδη,d--------,ADV
Leuven|0010-020|15|41,41,γιγνόμενα,γίγνομαι,v-pppena-,OBJ
Leuven|0010-020|15|42,42,διὰ,διά,r--------,AuxP
Leuven|0010-020|15|43,43,τῶν,ὁ,l-p---fg-,ATR
Leuven|0010-020|15|44,44,σῶν,σός,a-p---fg-,ATR
Leuven|0010-020|15|45,45,ἐφορῶ,ἐφοράω,v1spia---,ADV_CO
Leuven|0010-020|15|46,46,πράξεων,πρᾶξις,n-p---fg-,ADV
Leuven|0010-020|15|47,47,",",",",u--------,AuxX
Leuven|0010-020|15|48,48,τὰ,ὁ,l-p---na-,SBJ
Leuven|0010-020|15|49,49,δ’,δέ,b--------,COORD
Leuven|0010-020|15|50,50,ἐλπίζω,ἐλπίζω,v1spia---,ADV_CO
Leuven|0010-020|15|51,51,γενήσεσθαι,γίγνομαι,v--fnm---,OBJ
Leuven|0010-020|15|52,52,.,.,u--------,AuxK
