@id;@form;@lemma;@postag;@relation
1;ἐγγὺς;ἐγγύς;d--------;PNOM
2;δὲ;δέ;d--------;AuxY
3;γενομένων;γίγνομαι;v-papmmg-;ADV
4;τῶν;ὁ;l-p---mg-;ATR
5;Ἀθηναίων;Ἀθηναῖος;n-p---mg-;SBJ
6;ἐμάχοντο;μάχομαι;v3piie---;PRED
7;ἀπό;ἀπό;r--------;AuxP
8;τε;τε;d--------;AuxY
9;τῶν;ὁ;l-p---fg-;ATR
10;νεῶν;ναῦς;n-p---fg-;ADV_CO
11;καὶ;καί;c--------;COORD
12;τῆς;ὁ;l-s---fg-;ATR
13;γῆς;γῆ;n-s---fg-;ADV_CO
14;μέχρι;μέχρι;c--------;AuxC
15;οἱ;ὁ;l-p---mn-;ATR
16;Ἀθηναῖοι;Ἀθηναῖος;n-p---mn-;SBJ
17;ἀπέπλευσαν;ἀποπλέω;v3paia---;ADV
18;εἰς;εἰς;r--------;AuxP
19;Μάδυτον;Μάδυτος;n-s---ma-;ADV
20;πρὸς;πρός;r--------;AuxP
21;τὸ;ὁ;l-s---na-;ATR
22;ἄλλο;ἄλλος;a-s---na-;ATR
23;στρατόπεδον;στρατόπεδον;n-s---na-;ADV
24;οὐδὲν;οὐδείς;p-s---na-;OBJ
25;πράξαντες;πράσσω;v-papamn-;ADV
26;.;punc;u--------;AuxK
