,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0561-001|20|1,1,Νυμφῶν,Νύμφη,n-p---fg-,ATR
1,Leuven|0561-001|20|2,2,ἄντρον,ἄντρον,n-s---nn-,SBJ
2,Leuven|0561-001|20|3,3,ἦν,εἰμί,v3siia---,PRED
4,Leuven|0561-001|20|5,5,πέτρα,πέτρα,n-s---fn-,APOS
5,Leuven|0561-001|20|6,6,μεγάλη,μέγας,a-s---fn-,ATR
7,Leuven|0561-001|20|8,8,τά,ὁ,l-p---na-,ATR
8,Leuven|0561-001|20|9,9,ἔνδοθεν,ἔνδοθεν,d--------,ADV
9,Leuven|0561-001|20|10,10,κοίλη,κοῖλος,a-s---fn-,ATR_CO
11,Leuven|0561-001|20|12,12,τά,ὁ,l-p---na-,ATR
12,Leuven|0561-001|20|13,13,ἔξωθεν,ἔξωθεν,d--------,ADV
13,Leuven|0561-001|20|14,14,περιφερής,περιφερής,a-s---fn-,ATR_CO
