,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0561-001|27|1,1,εἰς,εἰς,r--------,AuxP
1,Leuven|0561-001|27|2,2,τοῦτο,οὗτος,p-s---na-,ATR
2,Leuven|0561-001|27|3,3,τό,ὁ,l-s---na-,ATR
3,Leuven|0561-001|27|4,4,νυμφαῖον,νυμφαῖος,a-s---na-,OBJ
4,Leuven|0561-001|27|5,5,οἶς,ὄις,n-p---fn-,SBJ
5,Leuven|0561-001|27|6,6,ἀρτιτόκος,ἀρτίτοκος,a-s---fn-,ATR
6,Leuven|0561-001|27|7,7,συχνά,συχνός,d--------,ATR
7,Leuven|0561-001|27|8,8,φοιτῶσα,φοιτάω,v-sppafn-,ADV
8,Leuven|0561-001|27|9,9,δόξαν,δοκέω,v-sapana-,ADV
9,Leuven|0561-001|27|10,10,πολλάκις,πολλάκις,d--------,ADV
10,Leuven|0561-001|27|11,11,ἀπωλείας,ἀπώλεια,n-p---fa-,OBJ
11,Leuven|0561-001|27|12,12,παρεῖχε,παρέχω,v3siia---,PRED
