,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0561-001|9|1,1,δρυμός,δρυμός,n-s---mn-,SBJ_CO
1,Leuven|0561-001|9|2,2,ἦν,εἰμί,v3siia---,PRED
2,Leuven|0561-001|9|3,3,καί,καί,c--------,AuxY
3,Leuven|0561-001|9|4,4,λόχμη,λόχμη,n-s---fn-,SBJ_CO
4,Leuven|0561-001|9|5,5,βάτων,βάτος,n-p---mg-,ATR
5,Leuven|0561-001|9|6,6,καί,καί,c--------,AuxY
6,Leuven|0561-001|9|7,7,κιττός,κισσός,n-s---mn-,SBJ_CO
7,Leuven|0561-001|9|8,8,ἐπιπλανώμενος,ἐπιπλανάομαι,v-sppemn-,ATR
8,Leuven|0561-001|9|9,9,καί,καί,c--------,COORD
9,Leuven|0561-001|9|10,10,πόα,πόα,n-s---fn-,SBJ_CO
10,Leuven|0561-001|9|11,11,μαλθακή,μαλθακός,a-s---fn-,ATR
12,Leuven|0561-001|9|13,13,καθʼ,κατά,r--------,AuxP
13,Leuven|0561-001|9|14,14,ἧς,ὅς,p-s---fg-,ADV
14,Leuven|0561-001|9|15,15,ἔκειτο,κεῖμαι,v3siie---,ATR
15,Leuven|0561-001|9|16,16,τό,ὁ,l-s---nn-,ATR
16,Leuven|0561-001|9|17,17,παιδίον,παιδίον,n-s---nn-,SBJ
