,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0561-001|26|1,1,ἀνέκειντο,ἀνάκειμαι,v3piie---,PRED
1,Leuven|0561-001|26|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0561-001|26|3,3,καί,καί,d--------,AuxZ
3,Leuven|0561-001|26|4,4,γαυλοί,γαυλός,n-p---mn-,SBJ_CO
4,Leuven|0561-001|26|5,5,καί,καί,c--------,AuxY
5,Leuven|0561-001|26|6,6,αὐλοί,αὐλός,n-p---mn-,SBJ_CO
6,Leuven|0561-001|26|7,7,πλάγιοι,πλάγιος,a-p---mn-,ATR
7,Leuven|0561-001|26|8,8,καί,καί,c--------,AuxY
8,Leuven|0561-001|26|9,9,σύριγγες,σῦριγξ,n-p---fn-,SBJ_CO
9,Leuven|0561-001|26|10,10,καί,καί,c--------,COORD
10,Leuven|0561-001|26|11,11,κάλαμοι,κάλαμος,n-p---mn-,SBJ_CO
12,Leuven|0561-001|26|13,13,πρεσβυτέρων,πρεσβύτερος,a-p---mg-,ATR
13,Leuven|0561-001|26|14,14,ποιμένων,ποιμήν,n-p---mg-,ATR
14,Leuven|0561-001|26|15,15,ἀναθήματα,ἀνάθημα,n-p---nn-,APOS
