,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0561-001|4|1,1,ταύτης,οὗτος,p-s---fg-,ATR
1,Leuven|0561-001|4|2,2,τῆς,ὁ,l-s---fg-,ATR
2,Leuven|0561-001|4|3,3,πόλεως,πόλις,n-s---fg-,ATR
3,Leuven|0561-001|4|4,4,ὅσον,ὅσος,p-s---ma-,SBJ
4,Leuven|0561-001|4|5,5,ἀπό,ἀπό,r--------,AuxP
5,Leuven|0561-001|4|6,6,σταδίων,στάδιον,n-p---ng-,ADV
6,Leuven|0561-001|4|7,7,διακοσίων,διακόσιοι,m-p---ng-,ATR
7,Leuven|0561-001|4|8,8,ἀγρός,ἀγρός,n-s---mn-,SBJ
8,Leuven|0561-001|4|9,9,ἦν,εἰμί,v3siia---,PRED
9,Leuven|0561-001|4|10,10,ἀνδρός,ἀνήρ,n-s---mg-,ATR
10,Leuven|0561-001|4|11,11,εὐδαίμονος,εὐδαίμων,a-s---mg-,ATR
12,Leuven|0561-001|4|13,13,κτῆμα,κτῆμα,n-s---nn-,APOS
13,Leuven|0561-001|4|14,14,κάλλιστον,καλός,a-s---nn-,ATR
