,@id,@form,@lemma,@postag,@relation
0,1,περὶ,περί,r--------,AuxP
1,2,πολλοῦ,πολύς,a-s---mg-,ADV
2,3,ἂν,ἄν1,d--------,AuxY
3,4,ποιησαίμην,ποιέω,v1saom---,PRED
4,5,",",punc1,u--------,AuxX
5,6,ὦ,ὦ,i--------,AuxZ
6,7,ἄνδρες,ἀνήρ,n-p---mv-,ExD
7,8,",",punc1,u--------,AuxX
8,9,τὸ,ὁ,l-s---na-,ATR
9,10,τοιούτους,τοιοῦτος,a-p---ma-,ATR
10,11,ὑμᾶς,σύ,p2p---ma-,SBJ
11,12,ἐμοὶ,ἐγώ,p1s---md-,ATR
12,13,δικαστὰς,δικαστής,n-p---ma-,PNOM
13,14,περὶ,περί,r--------,AuxP
14,15,τούτου,οὗτος,a-s---ng-,ATR
15,16,τοῦ,ὁ,l-s---ng-,ATR
16,17,πράγματος,πρᾶγμα,n-s---ng-,ATR
17,18,γενέσθαι,γίγνομαι,v--anm---,OBJ
18,19,",",punc1,u--------,AuxX
19,20,οἷοίπερ,οἷος,a-p---mn-,PNOM
20,21,ἂν,ἄν1,d--------,AuxY
21,22,ὑμῖν,σύ,p2p---md-,ATR
22,23,αὐτοῖς,αὐτός,a-p---md-,ATR
23,24,εἴητε,εἰμί,v2ppoa---,ATR
24,25,τοιαῦτα,τοιοῦτος,p-p---na-,OBJ
25,26,πεπονθότες,πάσχω,v-prpamn-,ADV
26,27,·,punc1,u--------,AuxK
