@ref,@id,@form,@lemma,@postag
Leuven|Ps-Luc|311|1,1,συνενεγκὼν,συμφέρω,v-sapamn-
Leuven|Ps-Luc|311|2,2,ἀκανθῶν,ἄκανθα,n-p---fg-
Leuven|Ps-Luc|311|3,3,ὀξυτάτων,ὀξύς,a-p---fgs
Leuven|Ps-Luc|311|4,4,φορτίον,φορτίον,n-s---na-
Leuven|Ps-Luc|311|5,5,καὶ,καί,b--------
Leuven|Ps-Luc|311|6,6,τοῦτο,οὗτος,p-s---na-
Leuven|Ps-Luc|311|7,7,δεσμῶι,δεσμός,n-s---md-
Leuven|Ps-Luc|311|8,8,περισφίγξας,περισφίγγω,v-sapamn-
Leuven|Ps-Luc|311|9,9,ἀπεκρέμα,ἀποκρεμάννυμι,v3siia---
Leuven|Ps-Luc|311|10,10,ὄπισθεν,ὄπισθεν,d--------
Leuven|Ps-Luc|311|11,11,ἐκ,ἐκ,r--------
Leuven|Ps-Luc|311|12,12,τῆς,ὁ,l-s---fg-
Leuven|Ps-Luc|311|13,13,οὐρᾶς,οὐρά,n-s---fg-
Leuven|Ps-Luc|311|14,14,",",",",u--------
Leuven|Ps-Luc|311|15,15,αἱ,ὁ,l-p---fn-
Leuven|Ps-Luc|311|16,16,δὲ,δέ,b--------
Leuven|Ps-Luc|311|17,17,οἷον,οἷος,p-s---nn-
Leuven|Ps-Luc|311|18,18,εἰκὸς,εἰκός,v-srpann-
Leuven|Ps-Luc|311|19,19,ἀπιόντος,ἄπειμι,v-sppamg-
Leuven|Ps-Luc|311|20,20,τὴν,ὁ,l-s---fa-
Leuven|Ps-Luc|311|21,21,ὁδὸν,ὁδός,n-s---fa-
Leuven|Ps-Luc|311|22,22,ἀποκρεμάμεναι,ἀποκρεμάννυμι,v-pppefn-
Leuven|Ps-Luc|311|23,23,προσέπιπτόν,προσπίπτω,v3piia---
Leuven|Ps-Luc|311|24,24,μοι,ἐγώ,p1s---cd-
Leuven|Ps-Luc|311|25,25,καὶ,καί,b--------
Leuven|Ps-Luc|311|26,26,πάντα,πᾶς,a-p---nn-
Leuven|Ps-Luc|311|27,27,μοι,ἐγώ,p1s---cd-
Leuven|Ps-Luc|311|28,28,τὰ,ὁ,l-p---nn-
Leuven|Ps-Luc|311|29,29,ὄπισθεν,ὄπισθεν,d--------
Leuven|Ps-Luc|311|30,30,νύττουσαι,νύσσω,v-pppafn-
Leuven|Ps-Luc|311|31,31,ἐτίτρωσκον,τιτρώσκω,v3piia---
Leuven|Ps-Luc|311|32,32,·,·,u--------
Leuven|Ps-Luc|311|33,33,[0],_,-
