@id,@form,@lemma,@postag
1,ἔτι,ἔτι,d--------
2,δὲ,δέ,d--------
3,οὐ,οὐ,d--------
4,-δὲ,δέ,d--------
5,ἀλλότριον,ἀλλότριος,a-s---ma-
6,ἡγεῖται,ἡγέομαι,v3spim---
7,εἶναι,εἰμί,v--pna---
8,ὁ,ὁ,l-s---mn-
9,Ἀθηναίων,Ἀθήναιος,n-p---mg-
10,δῆμος,δῆμος,n-s---mn-
11,τὸν,ὁ,l-s---ma-
12,Θηβαίων,Θηβαῖος,n-p---mg-
13,δῆμον,δῆμος,n-s---ma-
14,οὔ,οὐ,d--------
15,-τε,τε,d--------
16,τῇ,ὁ,l-s---fd-
17,συγγενείᾳ,συγγένεια,n-s---fd-
18,οὔ,οὐ,d--------
19,-τε,τε,c--------
20,τῷ,ὁ,l-s---nd-
21,ὁμοφύλῳ,ὁμόφυλος,a-s---nd-
22,.,punc1,u--------
