@id,@form,@lemma,@postag
1,ὁρῶν,ὁράω,v-sppamn-
2,γὰρ,γάρ,d--------
3,ἐγὼ,ἐγώ,p1s---mn-
4,Θηβαίους,Θηβαῖος,n-p---ma-
5,",",punc1,u--------
6,σχεδὸν,σχεδόν,d--------
7,δὲ,δέ,c--------
8,καὶ,καί,d--------
9,ὑμᾶς,σύ,p-p---ma-
10,ὑπὸ,ὑπό,r--------
11,τῶν,ὁ,l-p---mg-
12,τὰ,ὁ,l-p---na-
13,Φιλίππου,Φίλιππος,n-s---mg-
14,φρονούντων,φρονέω,v-pppamg-
15,καὶ,καί,c--------
16,διεφθαρμένων,διαφθείρω,v-prpemg-
17,παρ᾽,παρά,r--------
18,ἑκατέροις,ἑκάτερος,a-p---md-
19,",",punc1,u--------
20,ὃ,ὅς,p-s---nn-
21,μὲν,μέν,d--------
22,ἦν,εἰμί,v3siia---
23,ἀμφοτέροις,ἀμφότερος,a-p---md-
24,φοβερὸν,φοβερός,a-s---nn-
25,καὶ,καί,c--------
26,φυλακῆς,φυλακή,n-s---fg-
27,πολλῆς,πολύς,a-s---fg-
28,δεόμενον,δέομαι,v-sppenn-
29,",",punc1,u--------
30,τὸ,ὁ,l-s---nn-
31,τὸν,ὁ,l-s---ma-
32,Φίλιππον,Φίλιππος,n-s---ma-
33,ἐᾶν,ἐάω,v--pna---
34,αὐξάνεσθαι,αὐξάνω,v--pne---
35,",",punc1,u--------
36,παρορῶντας,παροράω,v-pppama-
37,καὶ,καί,c--------
38,οὐ,οὐ,d--------
39,-δὲ,δέ,d--------
40,καθ᾽,κατά,r--------
41,ἓν,εἷς,n-s---na-
42,φυλαττομένους,φυλάσσω,v-pppema-
43,",",punc1,u--------
44,εἰς,εἰς,r--------
45,ἔχθραν,ἔχθρα,n-s---fa-
46,δὲ,δέ,c--------
47,καὶ,καί,c--------
48,τὸ,ὁ,l-s---na-
49,προσκρούειν,προσκρούω,v--pna---
50,ἀλλήλοις,ἀλλήλων,p-p---md-
51,ἑτοίμως,ἑτοῖμος,d--------
52,ἔχοντας,ἔχω,v-pppama-
53,",",punc1,u--------
54,ὅπως,ὅπως,c--------
55,τοῦτο,οὗτος,p-s---nn-
56,μὴ,μή,d--------
57,γένοιτο,γίγνομαι,v3saom---
58,παρατηρῶν,παρατηρέω,v-sppamn-
59,διετέλουν,διατελέω,v1siia---
60,",",punc1,u--------
61,οὐκ,οὐ,d--------
62,ἀπὸ,ἀπό,r--------
63,τῆς,ὁ,l-s---fg-
64,ἐμαυτοῦ,ἐμαυτοῦ,p-s---mg-
65,γνώμης,γνώμη,n-s---fg-
66,μόνον,μόνος,a-s---na-
67,ταῦτα,οὗτος,p-p---na-
68,συμφέρειν,συμφέρω,v--pna---
69,ὑπολαμβάνων,ὑπολαμβάνω,v-sppamn-
70,",",punc1,u--------
71,ἀλλ᾽,ἀλλά,c--------
72,εἰδὼς,οἶδα,v-srpamn-
73,Ἀριστοφῶντα,Ἀριστοφῶν,n-s---ma-
74,καὶ,καί,c--------
75,πάλιν,πάλιν,d--------
76,Εὔβουλον,Εὔβουλος,n-s---ma-
77,πάντα,πᾶς,a-s---ma-
78,τὸν,ὁ,l-s---ma-
79,χρόνον,χρόνος,n-s---ma-
80,βουλομένους,βούλομαι,v-pppema-
81,πρᾶξαι,πράσσω,v2samm---
82,ταύτην,οὗτος,a-s---fa_
83,τὴν,ὁ,l-s---fa-
84,φιλίαν,φιλία,n-s---fa-
85,",",punc1,u--------
86,καὶ,καί,c--------
87,περὶ,περί,r--------
88,τῶν,ὁ,l-p---ng-
89,ἄλλων,ἄλλος,p-p---ng-
90,πολλάκις,πολλάκις,d--------
91,ἀντιλέγοντας,ἀντιλέγω,v-pppama-
92,ἑαυτοῖς,ἑαυτοῦ,p-p---md-
93,τοῦθ᾽,οὗτος,p-s---na-
94,ὁμογνωμονοῦντας,ὁμογνωμονέω,v-pppama-
95,ἀεί,ἀεί,d--------
96,.,punc1,u--------
97,ὁρῶν,ὁράω,v-sppamn-
98,[0],,
