@id,@form,@lemma,@postag
1,ὥστε,ὥστε,d--------
2,συναντᾶτε,συναντάω,v2ppma---
3,μετὰ,μετά,r--------
4,τῶν,ὁ,l-p---ng-
5,ὅπλων,ὅπλον,n-p---ng-
6,εἰς,εἰς,r--------
7,τὴν,ὁ,l-s---fa-
8,Φωκίδα,Φωκίς,n-s---fa-
9,",",punc1,u--------
10,ἔχοντες,ἔχω,v-pppamn-
11,ἐπισιτισμὸν,ἐπισιτισμός,n-s---ma-
12,ἡμερῶν,ἡμέρα,n-p---fg-
13,τετταράκοντα,τετταράκοντα,a-_---___
14,",",punc1,u--------
15,τοῦ,ὁ,l-s---mg-
16,ἐνεστῶτος,ἐνίστημι,v-srpamg-
17,μηνὸς,μείς,n-s---mg-
18,λῴου,λῷος,n-s---mg-
19,",",punc1,u--------
20,ὡς,ὡς,c--------
21,ἡμεῖς,ἐγώ,p1p---mn-
22,ἄγομεν,ἄγω,v1ppia---
23,",",punc1,u--------
24,ὡς,ὡς,c--------
25,δὲ,δέ,d--------
26,Ἀθηναῖοι,Ἀθηναῖος,n-p---mn-
27,",",punc1,u--------
28,βοηδρομιῶνος,βοηδρομιών,n-s---mg-
29,",",punc1,u--------
30,ὡς,ὡς,c--------
31,δὲ,δέ,c--------
32,Κορίνθιοι,Κορίνθιος,n-p---mn-
33,",",punc1,u--------
34,πανήμου,πάνημος,n-s---mg-
35,.,punc1,u--------
36,[0],,
37,[1],,
