@ref,@id,@form,@lemma,@postag
Leuven|PaeanBrev|290|1,1,καίτοι,καίτοι,c--------
Leuven|PaeanBrev|290|2,2,παρά,παρά,r--------
Leuven|PaeanBrev|290|3,3,πάντα,πᾶς,a-s---ma-
Leuven|PaeanBrev|290|4,4,τόν,ὁ,l-s---ma-
Leuven|PaeanBrev|290|5,5,ἔμπροσθεν,ἔμπροσθεν,r--------
Leuven|PaeanBrev|290|6,6,χρόνον,χρόνος,n-s---ma-
Leuven|PaeanBrev|290|7,7,οὐδεμιᾶς,οὐδείς,p-s---fg-
Leuven|PaeanBrev|290|8,8,γενομένης,γίγνομαι,v-sapmfg-
Leuven|PaeanBrev|290|9,9,ἀνακωχῆς,ἀνοκωχή,n-s---fg-
Leuven|PaeanBrev|290|10,10,πολέμου,πόλεμος,n-s---mg-
Leuven|PaeanBrev|290|11,11,.,.,u--------
