@ref,@id,@form,@lemma,@postag
Leuven|PaeanBrev|64|1,1,ἐνταῦθα,ἐνταῦθα,d--------
Leuven|PaeanBrev|64|2,2,δέ,δέ,d--------
Leuven|PaeanBrev|64|3,3,Βροῦτος,Βροῦτος,n-s---mn-
Leuven|PaeanBrev|64|4,4,",",",",u--------
Leuven|PaeanBrev|64|5,5,γένει,γένος,n-s---nd-
Leuven|PaeanBrev|64|6,6,προσήκων,προσήκω,v-sppamn-
Leuven|PaeanBrev|64|7,7,τῷ,ὁ,l-s---md-
Leuven|PaeanBrev|64|8,8,Ταρκυνίῳ,Ταρκύνιος,n-s---md-
Leuven|PaeanBrev|64|9,9,",",",",u--------
Leuven|PaeanBrev|64|10,10,τόν,ὁ,l-s---ma-
Leuven|PaeanBrev|64|11,11,δῆμον,δῆμος,n-s---ma-
Leuven|PaeanBrev|64|12,12,ἀθροίσας,ἀθροίζω,v-sapamn-
Leuven|PaeanBrev|64|13,13,ἀφαιρεῖται,ἀφαιρέω,v3spie---
Leuven|PaeanBrev|64|14,14,τῆς,ὁ,l-s---fg-
Leuven|PaeanBrev|64|15,15,βασιλείας,βασιλεία,n-s---fg-
Leuven|PaeanBrev|64|16,16,τόν,ὁ,l-s---ma-
Leuven|PaeanBrev|64|17,17,Ταρκύνιον,Ταρκύνιος,n-s---ma-
Leuven|PaeanBrev|64|18,18,",",",",u--------
Leuven|PaeanBrev|64|19,19,πλείω,πολύς,a-s---mac
Leuven|PaeanBrev|64|20,20,ποιησάμενος,ποιέω,v-sapmmn-
Leuven|PaeanBrev|64|21,21,τοῦ,ὁ,l-s---ng-
Leuven|PaeanBrev|64|22,22,κοινοῦ,κοινός,a-s---ng-
Leuven|PaeanBrev|64|23,23,λόγον,λόγος,n-s---ma-
Leuven|PaeanBrev|64|24,24,ἤ,ἤ,c--------
Leuven|PaeanBrev|64|25,25,τοῦ,ὁ,l-s---ng-
Leuven|PaeanBrev|64|26,26,γένους,γένος,n-s---ng-
Leuven|PaeanBrev|64|27,27,.,.,u--------
Leuven|PaeanBrev|64|28,28,[0],,
Leuven|PaeanBrev|64|29,29,[1],,
